,EIN,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER
1367655,861050758,,10,3,201712.0,16159.0,72744.0,LINCOLN CITY YOUTH LEAGUE,PO BOX 895,LINCOLN CITY,OR,,P99,624000.0,97367.0,IN,,200807,41041.0,16,,,25222.0,16eofinextractez.dat,201512.0,50112.0,12.0,0.2898311461344688,P99,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1368021,861077975,,10,3,201706.0,1356720.0,864766.0,WEST LANE TECHNICAL LEARNING CENTER,24967 HIGHWAY 126,VENETA,OR,,B30,611510.0,97437.0,IN,,200401,41039.0,11,,2400.0,613347.0,16eofinextract990.dat,201506.0,753598.0,6.0,0.41711811447759695,B30,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1368162,861086365,COYOTE TRAILS SCHOOL OF NATURE,10,3,201712.0,274070.0,219397.0,NATURE AWARENESS AND WILDERNESS SPORTS PROGRAMS,2931 S PACIFIC HWY,MEDFORD,OR,,O50,813410.0,97501.0,IN,,200403,41029.0,15,,4890.0,180673.0,16eofinextract990.dat,201512.0,168780.0,12.0,0.15749419741059054,O50,O,O,PC,HU,O,HS,O,HU,HU,Y,N
1368217,861090663,,20,3,201709.0,25534.0,6392.0,MERCHANTS EXCHANGE SCHOLARSHIP FUND,200 SW MARKET ST STE L190,PORTLAND,OR,,B82,813410.0,97201.0,IN,,200409,41051.0,16,6440.0,6442.0,28642.0,16eofinextractez.dat,201609.0,5792.0,9.0,0.8358360120854548,B82,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1368551,861115400,,10,3,201712.0,238075.0,94325.0,NORTH COAST SALMON & STEELHEAD ENHANCEMENT FUND INC,PO BOX 333,TILLAMOOK,OR,,C12,813219.0,97141.0,IN,,200602,41057.0,15,,,249142.0,16eofinextractez.dat,201512.0,80979.0,12.0,0.43401744241509005,C12,C,C,PC,EN,C,ZB,S,EN,OT,Y,N
1368773,861130479,PUMP,10,3,201712.0,148241.0,83903.0,NORTHWEST TRAIL ALLIANCE INC,PO BOX 1846,PORTLAND,OR,,N19,813219.0,97207.0,IN,,200512,41051.0,16,6440.0,6442.0,129100.0,16eofinextractez.dat,201512.0,51419.0,12.0,0.7200876662703208,N19,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1369270,861166255,MINDS MATTER OF PORTLAND INC,10,3,201706.0,52238.0,197217.0,MINDS MATTER,PO BOX 12089,PORTLAND,OR,,Z99,,97282.0,IN,,200411,41051.0,15,6440.0,6442.0,115969.0,16eofinextract990.dat,201506.0,92395.0,6.0,0.5499629729618736,Z99,Z,Z,PC,UN,Z,UN,O,UN,OT,Y,N
1373413,870676101,,10,6,201712.0,282424.0,79859.0,WESTERN ASSOCIATION OF PRELAW ADVISORS INC,PO BOX 751,PORTLAND,OR,,S41,813910.0,97207.0,IN,,200908,41051.0,0,6440.0,6442.0,270326.0,16eofinextractez.dat,201512.0,127413.0,12.0,0.889062070735375,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
1373541,870691702,,10,3,201706.0,1972443.0,2329423.0,EDDYVILLE CHARTER SCHOOL INC,PO BOX 68,EDDYVILLE,OR,,B29,611110.0,97343.0,IN,,200404,41041.0,11,,,930642.0,16eofinextract990.dat,201506.0,2197874.0,6.0,0.4225662515540096,B29,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1373583,870694761,6200 ASSOCIATED ACADEMIC PROFESSION,10,5,201806.0,84127.0,81535.0,AMERICAN FEDERATION OF TEACHERS,PO BOX 971,LA GRANDE,OR,,S0341,813920.0,97850.0,IN,,196711,41061.0,0,,,64383.0,16eofinextractez.dat,201606.0,68183.0,6.0,0.4538273733099897,S034,S,S,O,PU,S,PB,O,PU,OT,Y,N
1374152,870744370,,1,3,201712.0,9145.0,500.0,WILLIAM J BATZER FOUNDATION,150 N ROSS LN,MEDFORD,OR,,T21,813211.0,97501.0,IN,,200505,41029.0,4,,4890.0,,,,,12.0,0.8280711940468126,T21,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
1374162,870745111,,10,3,201712.0,4391025.0,2065946.0,CRICKET DEBT COUNSELING,219 SW STARK STREET,PORTLAND,OR,,P51,624190.0,97204.0,IN,,200604,41051.0,16,6440.0,6442.0,4677931.0,16eofinextract990.dat,201512.0,1891080.0,12.0,0.9391959403779496,P51,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1374195,870747592,,10,3,201709.0,208966.0,353903.0,ST VINCENT DE PAUL SOCIETY OF CROOK COUNTY INC,PO BOX 545,PRINEVILLE,OR,,W20,813410.0,97754.0,IN,,194603,41013.0,16,,,77484.0,16eofinextract990.dat,201509.0,276395.0,9.0,0.5522160165415457,W20,W,W,PC,PU,W,PB,O,PU,OT,Y,N
1374251,870751882,ROTARY CLUB OF CORVALLIS AFTER 5,10,4,201806.0,55697.0,102774.0,ROTARY INTERNATIONAL,PO BOX 495,CORVALLIS,OR,,S80,813410.0,97339.0,IN,,194209,41003.0,0,,,66654.0,16eofinextractez.dat,201506.0,48930.0,6.0,0.029837176921970632,S80,S,S,O,PU,S,PB,O,PU,OT,Y,N
1374274,870752985,,20,3,201712.0,12843.0,30552.0,PACIFIC CELTIC FOUNDATION,PO BOX 90848,PORTLAND,OR,,A23,710000.0,99336.0,IN,,200512,53005.0,16,,6740.0,10127.0,16eofinextractez.dat,201512.0,96890.0,12.0,0.1116399666775002,A23,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1374416,870762482,,20,3,201712.0,17829.0,47676.0,RELIGION OUTSIDE THE BOX,1832 NE BROADWAY,PORTLAND,OR,,X20,813110.0,97212.0,IN,,200607,41051.0,15,6440.0,6442.0,2354.0,16eofinextractez.dat,201512.0,10181.0,12.0,0.4888189342399011,X20,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1374430,870763085,TIMOTHY M BLISS,10,3,201706.0,61614.0,227426.0,POWDER BASIN WATERSHED COUNCIL,2034 AUBURN AVE STE B,BAKER CITY,OR,,C32,813312.0,97814.0,IN,,200903,41001.0,15,,,104955.0,16eofinextract990.dat,201506.0,314336.0,6.0,0.37105072199658895,C32,C,C,PC,EN,C,EN,O,EN,OT,Y,N
1374560,870772923,,10,3,201806.0,27913.0,53293.0,FRIENDS OF THE INTERNATIONAL SCHOOL OF BEAVERTON,17770 SW BLANTON ST,BEAVERTON,OR,,B11,813219.0,97078.0,IN,,200608,41067.0,16,6440.0,6442.0,27721.0,16eofinextractez.dat,201606.0,56524.0,6.0,0.06837733528666268,B11,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
1376450,880233962,,1,3,201712.0,161124.0,57861.0,THE JED AND CELIA MEESE FOUNDATION,88 GRANITE ST,ASHLAND,OR,,T20,813211.0,97520.0,IN,,198809,41029.0,4,,4890.0,,,,,12.0,0.7096730960945445,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
1376666,880267457,,10,6,201712.0,78012.0,309395.0,NATIONAL WILDFIRE SUPPRESSION ASSOCIATION,45855 OAK ST,LYONS,OR,,M20,624230.0,97358.0,IN,,199104,41043.0,0,,,71630.0,16eofinextract990.dat,201512.0,284189.0,12.0,0.8172471334276001,M20,M,M,O,HU,M,HS,O,HU,HU,Y,N
1377341,880377911,,10,3,201712.0,146762.0,1831149.0,AIM HIGH ACADEMY OF MARTIAL ARTS INC,16205 NW BETHANY CT STE 100,BEAVERTON,OR,,B99,611000.0,97006.0,IN,,199805,41067.0,16,6440.0,6442.0,27326.0,16eofinextract990.dat,201512.0,663247.0,12.0,0.6458562096596614,B99,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1377421,880393935,EACA,10,6,201712.0,40555.0,225679.0,EXHIBITOR APPOINTED CONTRACTOR ASSOCIATION,2214 NW 5TH ST,BEND,OR,,S41,813910.0,97703.0,IN,,199912,41017.0,0,,,56349.0,16eofinextract990.dat,201512.0,326908.0,12.0,0.01145101911030355,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
1377936,880485247,,1,3,201712.0,1814963.0,419728.0,RODGER A GRAEF FOUNDATION,PO BOX 3168,PORTLAND,OR,,T22,813211.0,97208.0,IN,,200106,41051.0,4,6440.0,6442.0,,,,,12.0,0.8285968368067519,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
1378621,900037690,99 LOCAL HOMECARE WORKERS,10,5,201709.0,499961.0,292484.0,SERVICE EMPLOYEES INTERNATIONAL UNION,PO BOX 12159,SALEM,OR,,J40,813930.0,97309.0,IN,,196608,41047.0,0,7080.0,6442.0,310757.0,16eofinextract990.dat,201509.0,196946.0,9.0,0.9376055371207852,J40,J,J,O,HU,J,HS,O,HU,HU,Y,N
1378622,900037691,200 LOCAL DEPT OF HUMAN RESOURCES,10,5,201709.0,139351.0,160552.0,SERVICE EMPLOYEES INTERNATIONAL UNION,PO BOX 12159,SALEM,OR,,J20,561310.0,97309.0,IN,,196608,41047.0,0,7080.0,6442.0,80330.0,16eofinextractez.dat,201509.0,97403.0,9.0,0.9799057122051551,J20,J,J,O,HU,J,HS,O,HU,HU,Y,N
1379130,900085661,,20,3,201712.0,7268.0,16808.0,ZIONS PATHWAYS,PO BOX 1941,PRINEVILLE,OR,,X99,813110.0,97754.0,IN,,200312,41013.0,15,,,6618.0,16eofinextractez.dat,201512.0,18668.0,12.0,0.8372909539489455,X99,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1379204,900097197,,10,3,201712.0,27541.0,81913.0,MEALS FOR SENIORS INC,PO BOX 852,ROCKAWAY BCH,OR,,K34,624210.0,97136.0,IN,,200402,41057.0,15,,,19177.0,16eofinextractez.dat,201512.0,67832.0,12.0,0.6385740651944114,K34,K,K,PC,HU,K,HS,O,HU,HU,Y,N
1379288,900103944,,10,3,201712.0,449982.0,321284.0,FOREST BIOMETRICS RESEARCH INSTITUTE,4033 SW CANYON RD,PORTLAND,OR,,H92,541710.0,97221.0,IN,,200611,41051.0,15,6440.0,6442.0,293091.0,16eofinextract990.dat,201512.0,272198.0,12.0,0.7082485544905964,H92,H,H,PC,HE,H,HE,O,HE,HE,Y,N
1379349,900109649,,1,3,201804.0,799403.0,339223.0,WEITZMAN FAMILY FOUNDATION DIMA 43DC0700,19855 SW TOUCHMARK WAY UNIT 302,BEND,OR,,T20,813211.0,97702.0,IN,,200401,41017.0,4,,,,,,,4.0,0.034187071831841435,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
1379381,900111740,,10,3,201806.0,275923.0,179541.0,FRIENDSHIP WITH CAMBODIA,PO BOX 5231,EUGENE,OR,,A23,710000.0,97405.0,IN,,200602,41039.0,15,,2400.0,343594.0,16eofinextract990.dat,201606.0,144026.0,6.0,0.887631368918212,A23,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1379730,900116481,,10,3,201712.0,79397.0,73868.0,GATEWAY ELKS 2411 SCHOLARSHIP FUND,16321 SE STARK ST,PORTLAND,OR,,B82,813410.0,97233.0,IN,,200406,41051.0,15,6440.0,6442.0,69964.0,16eofinextractez.dat,201503.0,7886.0,12.0,0.4308980669608599,B82,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1380984,900208522,,10,3,201712.0,131138.0,214626.0,NEWBERG ANIMAL SHELTER FRIENDS,901 BRUTSCHER ST SUITE D107,NEWBERG,OR,,D20,813312.0,97132.0,IN,,200507,41071.0,15,6440.0,6442.0,110836.0,16eofinextractez.dat,201512.0,71981.0,12.0,0.020912397070235844,D20,D,D,PC,EN,D,EN,O,EN,OT,Y,N
1381700,900292647,,10,3,201706.0,3992152.0,311519.0,RVM MANSFIELD HOUSING CORPORATION,ONE WEST MAIN STREET,MEDFORD,OR,,L50,813990.0,97501.0,IN,,200501,41029.0,16,,4890.0,4251112.0,16eofinextract990.dat,201506.0,288170.0,6.0,0.7804334409045554,L50,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1383232,900408573,,10,3,201708.0,46452.0,145648.0,WEST LINN HIGH SCHOOL BASEBALL ALUMNI ASSOCIATION INC,1712 JOSEPH FIELDS ST,WEST LINN,OR,,N63,713990.0,97068.0,IN,,200810,41005.0,16,6440.0,6442.0,20706.0,16eofinextractez.dat,201508.0,168682.0,8.0,0.9128423064978836,N63,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1383482,900418147,,10,3,201712.0,146472.0,268740.0,COLUMBIA GORGE HELPING HANDS FOOD SALVAGE,PO BOX 423,CORBETT,OR,,K30,624210.0,97019.0,IN,,201102,41051.0,15,6440.0,6442.0,97217.0,16eofinextract990.dat,201512.0,234255.0,12.0,0.6108046286213227,K30,K,K,PC,HU,K,HS,O,HU,HU,Y,N
1383503,900419150,,20,3,201712.0,23159.0,24.0,MAXS BLUE BUTTERFLY,0320 SW MONTGOMERY ST,PORTLAND,OR,,H12,813219.0,97068.0,IN,,200903,41005.0,15,6440.0,6442.0,54526.0,16eofinextract990.dat,201512.0,2893.0,12.0,0.7655567168195997,H12,H,H,PC,HE,H,ZB,S,HE,HE,Y,N
1384382,900455089,,10,3,201806.0,2270213.0,107865.0,AFIYA APARTMENTS INC,499 W 4TH AVE,EUGENE,OR,,L21,624229.0,97401.0,IN,,200905,41039.0,15,,2400.0,2478451.0,16eofinextract990.dat,201506.0,90497.0,6.0,0.6304649933367794,L21,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1384584,900474733,,20,3,201712.0,554.0,17690.0,LAKE OSWEGO JUNIOR BASEBALL,PO BOX 2074,LAKE OSWEGO,OR,,N63,713990.0,97035.0,IN,,0,41005.0,0,6440.0,6442.0,,,,,12.0,0.8983266534455652,N63,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1386459,900586696,CLEAN ENERGY WORKS OREGON,10,3,201712.0,2646306.0,661399.0,CLEAN ENERGY WORKS INC,367 CERVANTES,LAKE OSWEGO,OR,,C35,813312.0,97212.0,IN,,201107,41051.0,15,6440.0,6442.0,6131779.0,16eofinextract990.dat,201512.0,7143140.0,12.0,0.03576161865945604,C35,C,C,PC,EN,C,EN,O,EN,OT,Y,N
1386738,900594189,,20,3,201712.0,11437.0,36068.0,NEWPORT BASEBALL AND SOFTBALL ASSOCIATION,PO BOX 1956,NEWPORT,OR,,N63,713990.0,97365.0,IN,,201208,41041.0,16,,,6606.0,16eofinextractez.dat,201512.0,30356.0,12.0,0.6358246067222131,N63,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1387056,900607887,,10,5,201712.0,201956.0,85541.0,CHEMEKETA COMMUNITY COLLEGE CLASSIFIED ASSOCIATION,4000 LANCASTER DRIVE NE RM 218,SALEM,OR,,B03,813920.0,97305.0,IN,,198110,41047.0,0,7080.0,6442.0,201493.0,16eofinextractez.dat,201512.0,86060.0,12.0,0.36942835136798535,B03,B,B,O,ED,B,ED,O,ED,ED,Y,N
1388321,900662139,BEE GIRL,10,3,201712.0,31580.0,113915.0,BEE GIRL,285 WIGHTMAN ST,ASHLAND,OR,,C30,813312.0,97520.0,IN,,201302,41029.0,15,,4890.0,17674.0,16eofinextractez.dat,201512.0,79380.0,12.0,0.5156476714437448,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,N
1388506,900671261,,10,3,201712.0,10758.0,77917.0,CASA MINISTRIES,6550 SW HALL BLVD,BEAVERTON,OR,,X21,813110.0,97008.0,IN,,201601,41067.0,15,6440.0,6442.0,,,,,12.0,0.6458376030972786,X21,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1388872,900700219,,10,3,201712.0,178493.0,94814.0,FREEDOM TO MOVE MEDICAL MISSIONS,10940 SW BARNES RD 157,PORTLAND,OR,,Q39,923120.0,97225.0,IN,,201202,41067.0,15,6440.0,6442.0,140596.0,16eofinextractez.dat,201512.0,58401.0,12.0,0.5162996502440447,Q39,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
1391240,900837853,,20,3,201706.0,29243.0,29720.0,RIVER OF LIFE HOUSE INC,628 SE JEFFERSON ST,DALLAS,OR,,I31,623990.0,97338.0,IN,,201304,41053.0,15,7080.0,6442.0,23821.0,16eofinextractez.dat,201606.0,30561.0,6.0,0.1442483357964054,I31,I,I,PC,HU,I,HS,O,HU,HU,Y,N
1391723,900866141,,10,3,201712.0,7724.0,188500.0,BUDDHISM ACADEMY,16800 NW COBURG LN,BEAVERTON,OR,,X50,813110.0,97005.0,IN,,201302,41067.0,15,6440.0,6442.0,,,,,12.0,0.1308838190223638,X50,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1391740,900866667,,10,3,201706.0,29729.0,181587.0,MUSIC WORKSHOP,6681 SW 88TH PL,PORTLAND,OR,,A6E,611610.0,97223.0,IN,,201209,41067.0,15,6440.0,6442.0,20062.0,16eofinextractez.dat,201506.0,70602.0,6.0,0.5115858735767123,A6E,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1393749,900982755,,10,3,201712.0,93730.0,59489.0,MERRY HEART CHILDRENS CAMP,PO BOX 80413,PORTLAND,OR,,G43,813212.0,97280.0,IN,,201405,41051.0,16,6440.0,6442.0,12706.0,16eofinextractez.dat,201512.0,20196.0,12.0,0.09382322800191588,G43,G,G,PC,HE,G,HE,O,HE,HE,Y,N
1397196,910267335,,10,6,201712.0,782642.0,931728.0,PACIFIC NORTHWEST WATERWAYS ASSOCIATION,516 SE MORRISON ST STE 1000,PORTLAND,OR,,B03,813920.0,97214.0,IN,,193512,41051.0,0,6440.0,6442.0,670291.0,16eofinextract990.dat,201512.0,897533.0,12.0,0.5969982499332938,B03,B,B,O,ED,B,ED,O,ED,ED,Y,N
1397329,910353245,,10,6,201805.0,507918.0,329257.0,PACIFIC NORTHWEST GRAIN AND FEED ASSOCIATION,200 SW MARKET ST STE L190,PORTLAND,OR,,S41,813910.0,97201.0,IN,,197811,41051.0,0,6440.0,6442.0,535692.0,16eofinextract990.dat,201605.0,353909.0,5.0,0.5993946341892084,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
1398406,910728312,,10,6,201712.0,163525.0,106497.0,PACIFIC NORTHWEST STEEL FABRICATORS ASSOCIATION,147 SE 102ND AVE,PORTLAND,OR,,S03,813920.0,97216.0,IN,,195512,41051.0,0,6440.0,6442.0,125553.0,16eofinextractez.dat,201512.0,75448.0,12.0,0.4355986161006277,S03,S,S,O,PU,S,PB,O,PU,OT,Y,N
1399841,910972417,QUAIL & MICKELSON PS,10,6,201709.0,74648.0,64296.0,PACIFIC NW CONCRETE PIPE ASSN,147 SE 102ND AVE,PORTLAND,OR,,S03,813920.0,97216.0,IN,,198006,41051.0,0,6440.0,6442.0,,,,,9.0,0.530616749840908,S03,S,S,O,PU,S,PB,O,PU,OT,Y,N
1399858,910973983,,10,9,201709.0,20478267.0,34993458.0,PLUMBING & PIPEFITTING INDUSTRY HEALTH & WELFARE FUND LOCAL UNION,5331 SW MACADAM AVE STE 258 PMB 116,PORTLAND,OR,,Y43,813410.0,97205.0,IN,,197803,41051.0,0,6440.0,6442.0,17667656.0,16eofinextract990.dat,201509.0,19819373.0,9.0,0.02447447533635949,Y43,Y,Y,O,MU,Y,MO,M,MU,OT,Y,N
1399966,910982918,,10,3,201712.0,1780146.0,4423057.0,PACIFIC FISHERY MANAGEMENT COUNCIL,7700 NE AMBASSADOR PL STE 101,PORTLAND,OR,,C0130,813319.0,97220.0,IN,,199207,41051.0,15,6440.0,6442.0,1034060.0,16eofinextract990.dat,201512.0,4144522.0,12.0,0.07317057857202791,C013,C,C,PC,EN,C,EN,O,EN,OT,Y,N
1400296,911015971,,10,6,201712.0,1440274.0,2223189.0,PUBLIC POWER COUNCIL,650 NE HOLLADAY ST STE 810,PORTLAND,OR,,S41,813910.0,97232.0,IN,,197909,41051.0,0,6440.0,6442.0,1459776.0,16eofinextract990.dat,201512.0,2401539.0,12.0,0.25844092941428265,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
1400450,911031100,,10,3,201706.0,404837.0,388718.0,ASSOCIATION OF NORTHWEST STEELHEADERS INC,6641 SE LAKE RD,MILWAUKIE,OR,,S41,813910.0,97222.0,IN,,198503,41005.0,15,6440.0,6442.0,363367.0,16eofinextract990.dat,201606.0,433589.0,6.0,0.6397235721237597,S41,S,S,PC,PU,S,PB,O,PU,OT,Y,N
1400939,911084551,,10,3,201712.0,274122.0,192346.0,PACIFIC NORTHWEST SOFTWARE QUALITY CONFERENCE,PO BOX 10733,PORTLAND,OR,,U41,541710.0,97296.0,IN,,198506,41051.0,16,6440.0,6442.0,401351.0,16eofinextract990.dat,201512.0,223146.0,12.0,0.8667915371153945,U41,U,U,PC,PU,U,PB,O,PU,OT,Y,N
1401225,911107572,,10,3,201706.0,4732.0,227929.0,TEARS OF JOY THEATRE,4636 NE 95TH AVE,PORTLAND,OR,,A65,711110.0,97211.0,IN,,198008,41051.0,16,6440.0,6442.0,176905.0,16eofinextract990.dat,201506.0,351423.0,6.0,0.3978454668115651,A65,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1401706,911148123,,10,3,201706.0,183302438.0,317166933.0,MERCY CORPS,45 SW ANKENY STREET,PORTLAND,OR,,Q33,813311.0,97204.0,IN,,198109,41051.0,15,6440.0,6442.0,176279049.0,16eofinextract990.dat,201506.0,329124512.0,6.0,0.414526011513816,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
1401767,911151879,EVERGREEN DISTRICT,10,3,201712.0,583731.0,154961.0,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,33838 E RIVER DR UNIT 43,CRESWELL,OR,,A03,813920.0,98042.0,IN,,194605,53033.0,16,7600.0,7602.0,185549.0,16eofinextract990.dat,201512.0,145723.0,12.0,0.8540233990900938,A03,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1401994,911165662,,10,3,201712.0,133257.0,281151.0,NORTHWEST ORGANIZATION OF NURSE EXECUTIVES,4000 KRUSE WY PL BLDG 2 STE100,LAKE OSWEGO,OR,,E90,623110.0,98104.0,IN,,198506,53033.0,15,7600.0,7602.0,244196.0,16eofinextract990.dat,201512.0,868434.0,12.0,0.12608939384987786,E90,E,E,PC,HE,E,HE,O,HE,HE,Y,N
1402239,911183406,,10,3,201706.0,133863.0,58778.0,SAUVIE ISLAND SCHOOL PARENT TEACHER CLUB,14445 NW CHARLTON RD,PORTLAND,OR,,B94,813410.0,97231.0,IN,,199606,41051.0,15,6440.0,6442.0,123067.0,16eofinextractez.dat,201506.0,45577.0,6.0,0.2517754814052969,B94,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1402560,911203635,,10,5,201806.0,114203.0,165253.0,OREGON GOLF COURSE SUPERINTENDENTS ASSOCIATION,PO BOX 1556,OREGON CITY,OR,,N6A,713990.0,98682.0,IN,,198810,53011.0,0,6440.0,6442.0,114557.0,16eofinextract990.dat,201606.0,140280.0,6.0,0.3964218435408884,N6A,N,N,O,HU,N,HS,O,HU,HU,Y,N
1403373,911259419,,20,7,201712.0,0.0,0.0,HANSLER RANCH ASSOCIATION,4850 SW DAKOTA AVE,CORVALLIS,OR,,K28,813910.0,97333.0,IN,,198411,41003.0,0,,,314127.0,core2014co,201412.0,199291.0,12.0,0.4318926224254568,K28,K,K,O,HU,K,HS,O,HU,HU,Y,Y
1403527,911271755,,10,3,201712.0,291860.0,221679.0,INTERNATIONAL COLLEGE OF CRANIO-MANDIBULAR,PO BOX 1491,CANNON BEACH,OR,,G50,813212.0,97110.0,IN,,198506,41007.0,15,,,226739.0,16eofinextractez.dat,201512.0,174849.0,12.0,0.9665724508325662,G50,G,G,PC,HE,G,HE,O,HE,HE,Y,N
1404318,911342266,,20,3,201712.0,191.0,25784.0,CHRISTS AMBASSADORS INTERNATIONAL,21375 NE EAGLE CROSSING AVE,BEND,OR,,X99,813110.0,97703.0,IN,,199610,41017.0,15,,,10849.0,16eofinextractez.dat,201512.0,59756.0,12.0,0.13666623212307694,X99,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1404577,911350773,,10,3,201712.0,37569.0,195007.0,COLUMBIA GORGE PREGNANCY RESOURCE,1936 12TH ST,HOOD RIVER,OR,,P47,621410.0,97031.0,IN,,198612,41027.0,15,,,28835.0,16eofinextractez.dat,201512.0,153753.0,12.0,0.6781494826520615,P47,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1404582,911350861,,10,6,201712.0,265350.0,223414.0,EVERGREEN BUILDING PRODUCTS ASSOCIATION,1327 SE TACOMA STREET BOX 246,PORTLAND,OR,,S03,813920.0,97202.0,IN,,198707,41051.0,0,6440.0,6442.0,154385.0,16eofinextractez.dat,201512.0,127533.0,12.0,0.4271611516469903,S03,S,S,O,PU,S,PB,O,PU,OT,Y,N
1404774,911369630,,10,3,201706.0,322763.0,337078.0,MONTESSORI FOUNDATION OF WASHINGTON,342 KOUNS DR NW,ALBANY,OR,,B21,611110.0,97321.0,IN,,199405,41043.0,16,,,172576.0,core2014pc,201406.0,161197.0,6.0,0.2488033836248559,B21,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1405244,911424982,,10,3,201712.0,217079.0,160510.0,PREGNANCY RESOURCE CENTER DOOR OF HOPE,279 6TH ST,ASTORIA,OR,,P47,621410.0,97103.0,IN,,199201,41007.0,15,,,170246.0,16eofinextractez.dat,201512.0,134095.0,12.0,0.984073977702126,P47,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1405658,911466642,,10,6,201712.0,110047.0,130722.0,NORTHWEST AUTOMOTIVE PRESS ASSOCIATION,PO BOX 8074,PORTLAND,OR,,S99,813410.0,97207.0,IN,,201008,41051.0,0,6440.0,6442.0,74730.0,16eofinextractez.dat,201512.0,121666.0,12.0,0.5384033704456229,S99,S,S,O,PU,S,PB,O,PU,OT,Y,N
1405702,911471766,CATHOLIC EXPRESSION,10,3,201712.0,32495.0,84940.0,NORTHWEST WORLDWIDE MARRIAGE ENCOUNTER,3000 MARKET ST NE STE 525,SALEM,OR,,X99,813110.0,97301.0,IN,,199302,41047.0,16,7080.0,6442.0,25022.0,16eofinextractez.dat,201512.0,83502.0,12.0,0.9999572900816563,X99,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1405947,911492542,PACIFIC NORTHWEST CHAPTER,10,3,201806.0,361831.0,704729.0,INTERNATIONAL SOCIETY OF ARBORICULTURE,PO BOX 811,SILVERTON,OR,,K03,813920.0,97381.0,IN,,199609,41047.0,16,7080.0,6442.0,323130.0,16eofinextract990.dat,201606.0,596393.0,6.0,0.5745614456621624,K03,K,K,PC,HU,K,HS,O,HU,HU,Y,N
1406574,911544328,,1,3,201712.0,355927.0,649745.0,FISCHER FAMILY FUND,1400 SW 5TH AVE STE 670,PORTLAND,OR,,T22,813211.0,97210.0,IN,,199303,41051.0,4,6440.0,6442.0,,,,,12.0,0.10804266497204916,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
1407055,911583492,,10,3,201712.0,1591612.0,1958637.0,COLUMBIA RIVERKEEPER,407 PORTWAY AVE,HOOD RIVER,OR,,C0130,813319.0,97031.0,IN,,199405,41027.0,15,,,603856.0,16eofinextract990.dat,201512.0,1065271.0,12.0,0.4997407892092349,C013,C,C,PC,EN,C,EN,O,EN,OT,Y,N
