,org_id,or_org,related_id,related_name
3700,900292647,1,931067253,Pacific Retirement Services
3701,900292647,1,472352652,Pacific Retirement Services Foundation
3702,900292647,1,930453216,Rogue Valley Manor
3703,900292647,1,930712867,Rogue Valley Manor Foundation
3704,900292647,0,750891470,The Cumberland Rest Inc
3705,900292647,0,912162130,Trinity Terrace Foundation Inc
3706,900292647,0,931179254,University Retirement Community at Davis
3707,900292647,0,931301816,Univ Rtrmnt Comm at Davis Foundation
3708,900292647,0,813784956,MIRABELLA AT ASU INC
3709,900292647,0,943008774,Bay Area Senior Services Inc
3710,300037898,1,930942933,RVM Ashland Housing Corporation
3711,300037898,1,943163349,RVM Bend Housing Corporation
3712,300037898,1,943260016,RVM Bend II Housing Corporation
3713,300037898,1,300315618,RVM Central Point Housing Corporation
3714,300037898,1,311662208,RVM Davis Housing Corporation
3715,300037898,1,943191447,RVM Eagle Point Housing Corporation
3716,300037898,1,943247154,RVM Eugene Housing Corporation
3717,300037898,1,311520436,RVM Fort Worth Housing Corporation
3718,300037898,1,311587415,RVM Fort Worth II Housing Corporation
3719,300037898,1,943136037,RVM Grants Pass Housing Corporation
3720,300037898,1,311662259,RVM Grants Pass II Housing Corporation
3721,300037898,1,930864466,RVM Housing Corporation
3722,300037898,1,943196455,RVM Klamath Falls Housing Corporation
3723,300037898,1,943194409,RVM Lively Oaks Housing Corporation
3724,300037898,1,900292647,RVM Mansfield Housing Corporation
3725,300037898,1,943212537,RVM Medford II Housing Corporation
3726,300037898,1,311587418,RVM Medford III Housing Corporation
3727,300037898,1,943162074,RVM Myrtle Creek Housing Corporation
3728,300037898,1,311715321,RVM Myrtle Creek II Housing Corporation
3729,300037898,1,311780332,RVM Portland Housing Corporation
3730,300037898,1,943212538,RVM Reedsport Housing Corporation
3731,300037898,1,943179782,RVM Roseburg Housing Corporation
3732,300037898,1,311587420,RVM Roseburg II Housing Corporation
3733,300037898,1,943212540,RVM Yreka Housing Corporation
3734,300037898,1,930892261,Community Volunteer Network
3735,300037898,0,391412320,Capitol Lakes Inc
3736,300037898,0,383781089,Capitol Lakes Foundation
3737,300037898,1,930557803,Cascade Manor Inc
3738,300037898,1,931330100,Cascade Manor Foundation
3739,300037898,1,930513697,Holladay Park Plaza
3740,300037898,1,264529118,Holladay Park Plaza Foundation
3741,300037898,0,342030255,Mirabella
3742,300037898,1,452508860,Mirabella Portland Foundation
3743,300037898,1,711016384,Mirabella at South Waterfront
3744,300037898,0,450574348,Mirabella Washington Foundation
3745,300037898,1,931067253,Pacific Retirement Services
3746,300037898,1,472352652,Pacific Retirement Services Foundation
3747,300037898,1,930453216,Rogue Valley Manor
3748,300037898,1,930712867,Rogue Valley Manor Foundation
3749,300037898,0,750891470,The Cumberland Rest Inc
3750,300037898,0,912162130,Trinity Terrace Foundation Inc
3751,300037898,0,931179254,University Retirement Community at Davis
3752,300037898,0,931301816,Univ Rtrmnt Comm at Davis Foundation
3753,300037898,0,813784956,MIRABELLA AT ASU INC
3754,300037898,0,943008774,Bay Area Senior Services Inc
3755,931320700,1,510153335,OREGON RIGHT TO LIFE EDUCATION FOUNDATION
3756,931320700,1,930593128,OREGON RIGHT TO LIFE
3757,931320700,0,930785781,OREGON RIGHT TO LIFE POLITICAL ACTION COMMITTEE
3758,931320700,0,811057386,OREGON RIGHT TO LIFE VICTORY PAC
3759,943141614,1,930242330,OREGON FARM BUREAU FEDERATION
3761,465066887,1,453239706,KINGDOMWORK MINISTRIES INT'L
3762,931121816,1,237426300,LEGACY HEALTH
3763,931121816,1,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
3764,931121816,1,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
3765,931121816,1,930618975,LEGACY MERIDIAN PARK HOSPITAL
3766,931121816,1,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
3767,931121816,0,331065485,LEGACY SALMON CREEK HOSPITAL
3768,931121816,0,953484589,ADVENTIST HEALTH SYSTEM WEST
3769,931121816,1,930429015,PORTLAND ADVENTIST MEDICAL CENTER
3770,931121816,1,930848530,LEGACY VISITING NURSE ASSOCIATION
3771,931121816,1,930281321,SILVERTON HEALTH
3772,931084126,0,910939479,PEACEHEALTH
3773,311587418,1,930942933,RVM Ashland Housing Corporation
3774,311587418,1,943163349,RVM Bend Housing Corporation
3775,311587418,1,943260016,RVM Bend II Housing Corporation
3776,311587418,1,300315618,RVM Central Point Housing Corporation
3777,311587418,1,311662208,RVM Davis Housing Corporation
3778,311587418,1,943191447,RVM Eagle Point Housing Corporation
3779,311587418,1,943247154,RVM Eugene Housing Corporation
3780,311587418,1,311520436,RVM Fort Worth Housing Corporation
3781,311587418,1,311587415,RVM Fort Worth II Housing Corporation
3782,311587418,1,943136037,RVM Grants Pass Housing Corporation
3783,311587418,1,311662259,RVM Grants Pass II Housing Corporation
3784,311587418,1,930864466,RVM Housing Corporation
3785,311587418,1,943196455,RVM Klamath Falls Housing Corporation
3786,311587418,1,943194409,RVM Lively Oaks Housing Corporation
3787,311587418,1,900292647,RVM Mansfield Housing Corporation
3788,311587418,1,943212537,RVM Medford II Housing Corporation
3789,311587418,1,943162074,RVM Myrtle Creek Housing Corporation
3790,311587418,1,311715321,RVM Myrtle Creek II Housing Corporation
3791,311587418,1,311780332,RVM Portland Housing Corporation
3792,311587418,1,300037898,RVM Portland II Housing Corporation
3793,311587418,1,943212538,RVM Reedsport Housing Corporation
3794,311587418,1,943179782,RVM Roseburg Housing Corporation
3795,311587418,1,311587420,RVM Roseburg II Housing Corporation
3796,311587418,1,943212540,RVM Yreka Housing Corporation
3797,311587418,1,930892261,Community Volunteer Network
3798,311587418,0,391412320,Capitol Lakes Inc
3799,311587418,0,383781089,Capitol Lakes Foundation
3800,311587418,1,930557803,Cascade Manor Inc
3801,311587418,1,931330100,Cascade Manor Foundation
3802,311587418,1,930513697,Holladay Park Plaza
3803,311587418,1,264529118,Holladay Park Plaza Foundation
3804,311587418,0,342030255,Mirabella
3805,311587418,1,452508860,Mirabella Portland Foundation
3806,311587418,1,711016384,Mirabella at South Waterfront
3807,311587418,0,450574348,Mirabella Washington Foundation
3808,311587418,1,931067253,Pacific Retirement Services
3809,311587418,1,472352652,Pacific Retirement Services Foundation
3810,311587418,1,930453216,Rogue Valley Manor
3811,311587418,1,930712867,Rogue Valley Manor Foundation
3812,311587418,0,750891470,The Cumberland Rest Inc
3813,311587418,0,912162130,Trinity Terrace Foundation Inc
3814,311587418,0,931179254,University Retirement Community at Davis
3815,311587418,0,931301816,Univ Rtrmnt Comm at Davis Foundation
3816,311587418,0,813784956,MIRABELLA AT ASU INC
3817,311587418,0,943008774,Bay Area Senior Services Inc
3818,931216396,1,930814473,NORTHWEST HOUSING ALTERNATIVES
3819,930667629,1,930505496,RIVERBEND YOUTH CENTER
3820,930572009,0,931208503,OREGON MANUFACTURED HOUSING EDUCATION
3821,930572009,0,931007825,OREGON MANUFACTURED HOUSING PAC
3822,930986405,0,930386801,CATHOLIC CHARITIES
3823,930520191,1,237279838,LOCAL 13 BUILDING CORPORATION
3824,300315618,1,930942933,RVM Ashland Housing Corporation
3825,300315618,1,943163349,RVM Bend Housing Corporation
3826,300315618,1,943260016,RVM Bend II Housing Corporation
3827,300315618,1,311662208,RVM Davis Housing Corporation
3828,300315618,1,943191447,RVM Eagle Point Housing Corporation
3829,300315618,1,943247154,RVM Eugene Housing Corporation
3830,300315618,1,311520436,RVM Fort Worth Housing Corporation
3831,300315618,1,311587415,RVM Fort Worth II Housing Corporation
3832,300315618,1,943136037,RVM Grants Pass Housing Corporation
3833,300315618,1,311662259,RVM Grants Pass II Housing Corporation
3834,300315618,1,930864466,RVM Housing Corporation
3835,300315618,1,943196455,RVM Klamath Falls Housing Corporation
3836,300315618,1,943194409,RVM Lively Oaks Housing Corporation
3837,300315618,1,900292647,RVM Mansfield Housing Corporation
3838,300315618,1,943212537,RVM Medford II Housing Corporation
3839,300315618,1,311587418,RVM Medford III Housing Corporation
3840,300315618,1,943162074,RVM Myrtle Creek Housing Corporation
3841,300315618,1,311715321,RVM Myrtle Creek II Housing Corporation
3842,300315618,1,311780332,RVM Portland Housing Corporation
3843,300315618,1,300037898,RVM Portland II Housing Corporation
3844,300315618,1,943212538,RVM Reedsport Housing Corporation
3845,300315618,1,943179782,RVM Roseburg Housing Corporation
3846,300315618,1,311587420,RVM Roseburg II Housing Corporation
3847,300315618,1,943212540,RVM Yreka Housing Corporation
3848,300315618,1,930892261,Community Volunteer Network
3849,300315618,0,391412320,Capitol Lakes Inc
3850,300315618,0,383781089,Capitol Lakes Foundation
3851,300315618,1,930557803,Cascade Manor Inc
3852,300315618,1,931330100,Cascade Manor Foundation
3853,300315618,1,930513697,Holladay Park Plaza
3854,300315618,1,264529118,Holladay Park Plaza Foundation
3855,300315618,0,342030255,Mirabella
3856,300315618,1,452508860,Mirabella Portland Foundation
3857,300315618,1,711016384,Mirabella at South Waterfront
3858,300315618,0,450574348,Mirabella Washington Foundation
3859,300315618,1,931067253,Pacific Retirement Services
3860,300315618,1,472352652,Pacific Retirement Services Foundation
3861,300315618,1,930453216,Rogue Valley Manor
3862,300315618,1,930712867,Rogue Valley Manor Foundation
3863,300315618,0,750891470,The Cumberland Rest Inc
3864,300315618,0,912162130,Trinity Terrace Foundation Inc
3865,300315618,0,931179254,University Retirement Community at Davis
3866,300315618,0,931301816,Univ Rtrmnt Comm at Davis Foundation
3867,300315618,0,813784956,MIRABELLA AT ASU INC
3868,300315618,0,943008774,Bay Area Senior Services Inc
3869,311780332,1,930942933,RVM Ashland Housing Corporation
3870,311780332,1,943163349,RVM Bend Housing Corporation
3871,311780332,1,943260016,RVM Bend II Housing Corporation
3872,311780332,1,300315618,RVM Central Point Housing Corporation
3873,311780332,1,311662208,RVM Davis Housing Corporation
3874,311780332,1,943191447,RVM Eagle Point Housing Corporation
3875,311780332,1,943247154,RVM Eugene Housing Corporation
3876,311780332,1,311520436,RVM Fort Worth Housing Corporation
3877,311780332,1,311587415,RVM Fort Worth II Housing Corporation
3878,311780332,1,943136037,RVM Grants Pass Housing Corporation
3879,311780332,1,311662259,RVM Grants Pass II Housing Corporation
3880,311780332,1,930864466,RVM Housing Corporation
3881,311780332,1,943196455,RVM Klamath Falls Housing Corporation
3882,311780332,1,943194409,RVM Lively Oaks Housing Corporation
3883,311780332,1,900292647,RVM Mansfield Housing Corporation
3884,311780332,1,943212537,RVM Medford II Housing Corporation
3885,311780332,1,311587418,RVM Medford III Housing Corporation
3886,311780332,1,943162074,RVM Myrtle Creek Housing Corporation
3887,311780332,1,311715321,RVM Myrtle Creek II Housing Corporation
3888,311780332,1,300037898,RVM Portland II Housing Corporation
3889,311780332,1,943212538,RVM Reedsport Housing Corporation
3890,311780332,1,943179782,RVM Roseburg Housing Corporation
3891,311780332,1,311587420,RVM Roseburg II Housing Corporation
3892,311780332,1,943212540,RVM Yreka Housing Corporation
3893,311780332,1,930892261,Community Volunteer Network
3894,311780332,0,391412320,Capitol Lakes Inc
3895,311780332,0,383781089,Capitol Lakes Foundation
3896,311780332,1,930557803,Cascade Manor Inc
3897,311780332,1,931330100,Cascade Manor Foundation
3898,311780332,1,930513697,Holladay Park Plaza
3899,311780332,1,264529118,Holladay Park Plaza Foundation
3900,311780332,0,342030255,Mirabella
3901,311780332,1,452508860,Mirabella Portland Foundation
3902,311780332,1,711016384,Mirabella at South Waterfront
3903,311780332,0,450574348,Mirabella Washington Foundation
3904,311780332,1,931067253,Pacific Retirement Services
3905,311780332,1,472352652,Pacific Retirement Services Foundation
3906,311780332,1,930453216,Rogue Valley Manor
3907,311780332,1,930712867,Rogue Valley Manor Foundation
3908,311780332,0,750891470,The Cumberland Rest Inc
3909,311780332,0,912162130,Trinity Terrace Foundation Inc
3910,311780332,0,931179254,University Retirement Community at Davis
3911,311780332,0,931301816,Univ Rtrmnt Comm at Davis Foundation
3912,311780332,0,813784956,MIRABELLA AT ASU INC
3913,311780332,0,943008774,Bay Area Senior Services Inc
3914,930674705,0,931143667,GREATER BEND ROTARY FOUNDATION
3915,931318144,1,931327535,COASTER THEATRE PRODUCTIONS
3916,930963284,0,412256427,OSU Folk Club Thrift Shop Found
3917,943163349,1,930942933,RVM Ashland Housing Corporation
3918,943163349,1,943260016,RVM Bend II Housing Corporation
3919,943163349,1,300315618,RVM Central Point Housing Corporation
3920,943163349,1,311662208,RVM Davis Housing Corporation
3921,943163349,1,943191447,RVM Eagle Point Housinc Corporation
3922,943163349,1,943247154,RVM Eugene Housing Corporation
3923,943163349,1,311520436,RVM Fort Worth Housing Corporation
3924,943163349,1,311587415,RVM Fort Worth II Housing Corporation
3925,943163349,1,943136037,RVM Grants Pass Housing Corporation
3926,943163349,1,311662259,RVM Grants Pass II Housing Corporation
3927,943163349,1,930864466,RVM Housing Corporation
3928,943163349,1,943196455,RVM Klamath Falls Housing Corporation
3929,943163349,1,943194409,RVM Lively Oaks Housing Corporation
3930,943163349,1,900292647,RVM Mansfield Housing Corporation
3931,943163349,1,943212537,RVM Medford II Housing Corporation
3932,943163349,1,311587418,RVM Medford III Housing Corporation
3933,943163349,1,943162074,RVM Myrtle Creek Housing Corporation
3934,943163349,1,311715321,RVM Myrtle Creek II Housing Corporation
3935,943163349,1,311780332,RVM Portland Housing Corporation
3936,943163349,1,300037898,RVM Portland II Housing Corporation
3937,943163349,1,943212538,RVM Reedsport Housing Corporation
3938,943163349,1,943179782,RVM Roseburg Housing Corporation
3939,943163349,1,311587420,RVM Roseburg II housing Corporation
3940,943163349,1,943212540,RVM Yreka Housing Corporation
3941,943163349,1,930892261,Community Volunteer Network
3942,943163349,0,391412320,Capitol Lakes Inc
3943,943163349,0,383781089,Capitol Lakes Foundation
3944,943163349,1,930557803,Cascade Manor Inc
3945,943163349,1,931330100,Cascade Manor Foundation
3946,943163349,1,930513697,Holladay Park Plaza
3947,943163349,1,264529118,Holladay Park Plaza Foundation
3948,943163349,0,342030255,Mirabella
3949,943163349,1,452508860,Mirabella Portland Foundation
3950,943163349,1,711016384,Mirabella at South Waterfront
3951,943163349,0,450574348,Mirabella Washington Foundation
3952,943163349,1,931067253,Pacific Retirement Service
3953,943163349,1,472352652,Pacific Retirement Services Foundation
3954,943163349,1,930453216,Rogue Valley Manor
3955,943163349,1,930712867,Rogue Valley Manor Foundation
3956,943163349,0,750891470,The Cumberland Rest Inc
3957,943163349,0,912162130,Trinity Terrace Foundation Inc
3958,943163349,0,931179254,University Retiremen Community at Davis
3959,943163349,0,931301816,Univ Rtrmnt Comm at Davis Foundation
3960,943163349,0,813784956,MIRABELLA AT ASU INC
3961,943163349,0,943008774,Bay Area Senior Services Inc
3962,455496763,1,474077068,WORKING CLASS ACUPUNCTURE INC
3963,931138243,0,930628532,MID-WILLAMETTE VALLEY COUNCIL OF GOVERNMENTS
3965,931290307,0,931221597,OREGON FAMILY COUNCIL PAC
3966,931290307,1,743096375,OREGON FAMILY COUNCIL EDUCATION FD
3967,943051415,0,261114708,JOSEPHINE COMMUNITY LIBRARIES INC
3968,930253202,0,262511045,pi beta phi fraternity housing corp
3969,930427037,1,931149996,THE PORTLAND GARDEN CLUB FOUNDATION
3970,930688381,0,910939479,PEACEHEALTH
3972,270745177,0,936000591,Bethel School District
3973,841641552,1,930495706,OREGON ASSOCIATION OF REALTORS
3974,43774565,1,930386852,ROBISON JEWISH HOME
3975,43774565,1,454839314,CSP KEHILLA HOUSING
3976,43774565,0,208504069,SINAI FAMILY HOME SERVICES INC
3977,43774565,1,930386851,JEWISH FAMILY AND CHILD SERVICE
3978,311587415,1,930942933,RVM Ashland Housing Corporation
3979,311587415,1,943163349,RVM Bend Housing Corporation
3980,311587415,1,943260016,RVM Bend II Housing Corporation
3981,311587415,1,300315618,RVM Central Point Housing Corporation
3982,311587415,1,311662208,RVM Davis Housing Corporation
3983,311587415,1,943191447,RVM Eagle Point Housing Corporation
3984,311587415,1,943247154,RVM Eugene Housing Corporation
3985,311587415,1,311520436,RVM Fort Worth Housing Corporation
3986,311587415,1,943136037,RVM Grants Pass Housing Corporation
3987,311587415,1,311662259,RVM Grants Pass II Housing Corporation
3988,311587415,1,930864466,RVM Housing Corporation
3989,311587415,1,943196455,RVM Klamath Falls Housing Corporation
3990,311587415,1,943194409,RVM Lively Oaks Housing Corporation
3991,311587415,1,900292647,RVM Mansfield Housing Corporation
3992,311587415,1,943212537,RVM Medford II Housing Corporation
3993,311587415,1,311587418,RVM Medford III Housing Corporation
3994,311587415,1,943162074,RVM Myrtle Creek Housing Corporation
3995,311587415,1,311715321,RVM Myrtle Creek II Housing Corporation
3996,311587415,1,311780332,RVM Portland Housing Corporation
3997,311587415,1,300037898,RVM Portland II Housing Corporation
3998,311587415,1,943212538,RVM Reedsport Housing Corporation
3999,311587415,1,943179782,RVM Roseburg Housing Corporation
4000,311587415,1,311587420,RVM Roseburg II Housing Corporation
4001,311587415,1,943212540,RVM Yreka Housing Corporation
4002,311587415,1,930892261,Community Volunteer Network
4003,311587415,0,391412320,Capitol Lakes Inc
4004,311587415,0,383781089,Capitol Lakes Foundation
