,year,ein,object_id,taxpayer_name,form,source,compensation,INCOME_AMT,ASSET_AMT,REVENUE_AMT,TAX_PERIOD_y,NTEE_CD
12876,2018,453083519,201833189349311628,GRAY FAMILY FOUNDATION,IRS990,part_i,0.0,0.0,2604159.0,0.0,201712.0,T11
144,2018,931046399,201833189349311598,OCF JOSEPH E WESTON PUBLIC FOUNDATION,IRS990,part_i,0.0,78779782.0,374790047.0,67554782.0,201712.0,T11
3076,2018,203569580,201833189349311358,CHEHALEM CENTER ASSOCIATION DBA CHEHALEM CULTURAL CENTER,IRS990,part_i,372385.0,918108.0,4174468.0,918108.0,201712.0,N113
5690,2018,930887396,201833189349311288,PACIFIC PRINTING INDUSTRIES ASSOC,IRS990,part_i,133659.0,292320.0,16231.0,292320.0,201712.0,
6412,2018,237200802,201833189349310888,NORTHWEST CHAPTER AAAE,IRS990,part_i,0.0,226841.0,356300.0,226841.0,201712.0,
6458,2018,930691877,201833189349310263,OREGON ACADEMY OF OPHTHALMOLOGY,IRS990,part_i,0.0,224238.0,112348.0,224238.0,201712.0,
4314,2018,930494085,201833189349310163,AMERICAN POSTAL WORKERS UNION 128,IRS990,part_i,218315.0,502896.0,677299.0,502896.0,201712.0,
2576,2018,931155569,201833189349310013,COBB CHILDRENS LEARNING CENTER,IRS990,part_i,807734.0,1244068.0,672833.0,1243648.0,201806.0,B20Z
1508,2018,936023450,201833189349309543,ROSE VILLA FOUNDATION INC,IRS990,part_i,0.0,2938111.0,5456840.0,679787.0,201712.0,P750
3256,2018,931128220,201833189349308848,EUGENE EDUCATION FOUNDATION,IRS990,part_i,107549.0,841119.0,711960.0,782616.0,201806.0,B99Z
8288,2018,930792553,201833189349308638,UPPER ROGUE COMMUNITY CENTER INC,IRS990,part_i,36961.0,120545.0,49784.0,120545.0,201806.0,N31Z
5624,2018,930953615,201833189349308343,CASA OF LINN COUNTY INC,IRS990,part_i,204328.0,299877.0,480453.0,270885.0,201712.0,R200
5292,2018,352167322,201833189349307948,NORTH PORTLAND BIKEWORKS,IRS990,part_i,91176.0,335642.0,25928.0,173093.0,201712.0,N30
5480,2018,931128004,201833189349306953,COMMERCIAL ASSOCIATION OF BROKERS,IRS990,part_i,80770.0,313195.0,40121.0,313195.0,201712.0,
4730,2018,930556522,201833189349306383,AGRI-BUSINESS COUNCIL OF OREGON,IRS990,part_i,213273.0,418109.0,105614.0,417729.0,201712.0,
5126,2018,943102115,201833189349306218,AGRI-BUSINESS EDUCATION CORPORATION,IRS990,part_i,0.0,358667.0,66586.0,173257.0,201712.0,
5886,2018,931190084,201833189349306118,MIRACLES CLUB,IRS990,part_i,179964.0,270226.0,302201.0,263804.0,201712.0,F21
4384,2018,930883280,201833189349306108,GRANTS PASS ACTIVE CLUB INC,IRS990,part_i,0.0,487344.0,272338.0,232774.0,201812.0,B90
3746,2018,931213728,201833189349305518,GROWING GARDENS,IRS990,part_i,385660.0,646160.0,237854.0,633260.0,201712.0,P20
320,2018,930421470,201833189349304533,WILLAMETTE COMMUNITY HEALTH SOLUTIONS INC,IRS990,part_i,13217301.0,26200433.0,39173067.0,18105068.0,201712.0,E22
5606,2018,460911202,201833189349304328,COLUMBIA GORGE HEALTH COUNCIL CO KAREN JOPLIN,IRS990,part_i,150695.0,302038.0,1267196.0,302038.0,201712.0,E21
3316,2018,270708680,201833189349303498,107 INDEPENDENT SUPPORTERS TRUST,IRS990,part_i,0.0,822739.0,478263.0,553809.0,201712.0,N50
7282,2018,611491180,201833189349206608,OREGON PROGRESSIVE FUND INC,IRS990EZ,ez_part_i,48860.0,164010.0,73349.0,164010.0,201812.0,R40
8070,2018,931282723,201833189349206558,BENTON FURNITURE SHARE,IRS990EZ,ez_part_i,85685.0,129834.0,8900.0,123084.0,201806.0,P600
12630,2018,262427326,201833189349206473,FRIENDS OF THE BENTON COUNTY TREATMENT COURTS,IRS990EZ,ez_part_i,,2586.0,10581.0,2586.0,201906.0,I40
10934,2018,931120523,201833189349206158,PORTLAND JOBS WITH JUSTICE,IRS990EZ,ez_part_i,41475.0,50412.0,30761.0,0.0,201712.0,
8560,2018,930961415,201833189349206128,TIGARD-TUALATIN EDUCATION ASSOCIATION,IRS990EZ,ez_part_i,74460.0,110198.0,141929.0,110198.0,201806.0,
7684,2018,611552309,201833189349206123,REDMOND SPORTS FEDERATION,IRS990EZ,ez_part_i,,146299.0,62348.0,131324.0,201712.0,N99
8412,2018,237359693,201833189349205723,REDMOND KIWANIS FOUNDATION INC,IRS990EZ,ez_part_i,,115455.0,490031.0,115455.0,201712.0,S82Z
9332,2018,200635999,201833189349205268,LINCOLN LACROSSE CLUB,IRS990EZ,ez_part_i,,86047.0,58026.0,86047.0,201812.0,N60
8912,2018,931111482,201833189349205173,ST PAUL BOOSTER CLUB,IRS990EZ,ez_part_i,,99870.0,68864.0,56143.0,201712.0,B11
9262,2018,936091486,201833189349204593,DESCHUTES COUNTY SEARCH AND RESCUE FOUNDATION,IRS990EZ,ez_part_i,,88744.0,76975.0,79820.0,201712.0,C19
9914,2018,936022987,201833189349204438,OREGON MYCOLOGICAL SOCIETY,IRS990EZ,ez_part_i,,71636.0,86708.0,69092.0,201812.0,
7416,2018,710922164,201833189349204048,CRISIS CHAPLAINCY SERVICES,IRS990EZ,ez_part_i,127107.0,158628.0,43235.0,158628.0,201712.0,F40
11522,2018,943214285,201833189349203183,OREGON ASSOCIATION OF LICENSED INVESTIGATORS INC,IRS990EZ,ez_part_i,,34385.0,48636.0,32379.0,201806.0,
10444,2018,911770055,201833189349202533,OREGON WOMEN LAWYERS FOUNDATION,IRS990EZ,ez_part_i,,59976.0,330397.0,51329.0,201712.0,Z99
6118,2018,931096434,201833189349103503,ELMER C BIEGEL FAMILY MEM FOUNDATION CO GLENN MUNSELL,IRS990PF,pf_part_i,0.0,249140.0,610760.0,,201712.0,
6254,2018,930906691,201833189349103463,FRED A TAYLER MEMORIAL FOUNDATION CO GLENN MUNSELL,IRS990PF,pf_part_i,0.0,238568.0,425893.0,,201712.0,
444,2018,270745672,201833189349103178,VIBRANT VILLAGE FOUNDATION,IRS990PF,pf_part_i,15050.0,17444054.0,83101915.0,,201712.0,T20
12814,2018,454377765,201833189349101753,HELEN B SUTHERLAND FOUNDATION,IRS990PF,pf_part_i,0.0,18.0,167215.0,,201712.0,P99
12634,2018,261627553,201833189349101223,ASHES TO ROSES,IRS990PF,pf_part_i,0.0,2550.0,460511.0,,201712.0,P30
3130,2018,930767381,201833179349308473,GREENLEAF INDUSTRIES INC,IRS990,part_i,468819.0,897061.0,1033028.0,897061.0,201712.0,P33Z
3234,2018,943112973,201833179349307978,OPAL CREEK ANCIENT FOREST CENTER,IRS990,part_i,391981.0,849782.0,1071093.0,832615.0,201812.0,C013
2082,2018,930847710,201833179349307943,PIONEER COURTHOUSE SQUARE OF PORTLAND INC,IRS990,part_i,457574.0,1806428.0,2046596.0,1684451.0,201806.0,A82Z
932,2018,930581470,201833179349307723,BOYS AND GIRLS CLUB OF SALEM MARION AND POLK COUNTIES,IRS990,part_i,1991390.0,5914331.0,3704572.0,2475230.0,201712.0,O23Z
5324,2018,473635380,201833179349307488,CAMP45 CONTEMPORARY,IRS990,part_i,78045.0,331465.0,33706.0,204331.0,201712.0,A40
6316,2018,930562411,201833179349305573,LANE COUNTY MEDICAL SOCIETY,IRS990,part_i,173030.0,233598.0,562196.0,233598.0,201712.0,
4004,2018,262998882,201833179349305348,BAGS OF LOVE,IRS990,part_i,73107.0,577756.0,266815.0,547372.0,201712.0,P30
368,2018,930415213,201833179349305003,DALLAS MENNONITE RETIREMENT COMMUNITY,IRS990,part_i,12021251.0,22300481.0,59639771.0,22300481.0,201812.0,L22
1440,2018,930804475,201833179349304003,KLAMATH HOSPICE INC,IRS990,part_i,1636931.0,3130208.0,3059144.0,2787307.0,201712.0,
1670,2018,273094382,201833179349303973,OUR CHILDRENS TRUST,IRS990,part_i,948661.0,2507203.0,2328293.0,2507174.0,201712.0,C30
922,2018,930275980,201833179349302983,SCIO MUTUAL TELEPHONE ASSOCIATION,IRS990,part_i,271461.0,6107938.0,16690210.0,6105628.0,201812.0,
108,2018,930386936,201833179349301698,MID-COLUMBIA MEDICAL CENTER,IRS990,part_i,71710584.0,125594290.0,62921146.0,121510455.0,201712.0,E220
636,2018,936023043,201833179349301598,MASONRY WELFARE TRUST,IRS990,part_i,0.0,10119259.0,6194238.0,9952822.0,201712.0,
6700,2018,930824528,201833179349300448,OREGON ASSOCIATION FOR HOME CARE INC,IRS990,part_i,0.0,202148.0,305105.0,202148.0,201712.0,
10340,2018,260567618,201833179349204303,PTO OREGON TRAIL ELEMENTARY INC,IRS990EZ,ez_part_i,,62124.0,47749.0,43650.0,201906.0,B94
6904,2018,751535002,201833179349204063,INTERNATIONAL TRAINING AND EQUIPPING MINISTRIES,IRS990EZ,ez_part_i,69085.0,184999.0,89387.0,184999.0,201712.0,X21
7138,2018,931102230,201833179349203118,TUALATIN TOGETHER,IRS990EZ,ez_part_i,90914.0,172374.0,13011.0,172374.0,201806.0,Z99Z
6936,2018,930679056,201833179349203028,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY,IRS990EZ,ez_part_i,18035.0,183085.0,198868.0,183085.0,201806.0,
9580,2018,461829800,201833179349202523,DISCOVER COURAGE,IRS990EZ,ez_part_i,,79933.0,77232.0,79933.0,201812.0,W30
10002,2018,272522386,201833179349202343,EMERGENCY VOLUNTEER CORPS OF NEHALEM BAY,IRS990EZ,ez_part_i,,69629.0,84635.0,57166.0,201806.0,M20
11798,2018,930943130,201833179349202313,OREGON HEARING SOCIETY INC,IRS990EZ,ez_part_i,,25699.0,27527.0,23399.0,201712.0,G42Z
10678,2018,510184181,201833179349202158,CALYX INC,IRS990EZ,ez_part_i,21677.0,55770.0,132922.0,43827.0,201712.0,A33Z
13030,2018,464016950,201833179349201993,OREGON CRAFT BEVERAGE COUNCIL,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,K03
5002,2018,770386558,201833179349102413,OREGON TRACK CLUB ELITE INC,IRS990PF,pf_part_i,,375001.0,95591.0,,201712.0,N60
5924,2018,931062307,201833169349305068,TERWILLIGER PLAZA FOUNDATION INC,IRS990,part_i,0.0,267199.0,6087884.0,256761.0,201712.0,L11
2880,2018,930568356,201833169349303398,WORLD AFFAIRS COUNCIL OF OREGON DBA WORLDOREGON,IRS990,part_i,638184.0,1016251.0,907439.0,997875.0,201806.0,Q050
2382,2018,931212530,201833169349302998,CHILDRENS COURSE INC,IRS990,part_i,425709.0,1412243.0,2669646.0,1167551.0,201812.0,N6A
6168,2018,930726803,201833169349302048,REDMOND COUNCIL FOR SENIOR CITIZENS REDMOND SENIOR CENTER,IRS990,part_i,83697.0,245004.0,65133.0,245004.0,201806.0,
9196,2018,811366417,201833169349203163,AMERICAN FLUORIDATION SOCIETY INC,IRS990EZ,ez_part_i,,90500.0,115267.0,90500.0,201812.0,M40
12050,2018,931214695,201833169349202788,SWEDISH SCHOOL IN PORTLAND,IRS990EZ,ez_part_i,8410.0,17688.0,15523.0,17154.0,201806.0,B20Z
11324,2018,204687854,201833169349202708,PENDLETON ON WHEELS,IRS990EZ,ez_part_i,,39893.0,39769.0,39771.0,201712.0,P20
12926,2018,930196332,201833169349202673,INTERNATIONAL UNION OF GLAZIERS LOCAL UNION 740,IRS990EZ,ez_part_i,,0.0,1.0,0.0,201806.0,
9264,2018,931247063,201833169349202518,COMMUNITY SOLUTIONS OF CENTRAL OREGON,IRS990EZ,ez_part_i,49820.0,88618.0,72999.0,88618.0,201906.0,I51
12488,2018,272261145,201833169349201543,JACKSONVILLE HERITAGE SOCIETY INC,IRS990EZ,ez_part_i,18000.0,6116.0,38968.0,6116.0,201812.0,A80
10974,2018,943096883,201833169349201313,BBMRC INC,IRS990EZ,ez_part_i,,49279.0,108389.0,49279.0,201712.0,Z99Z
8460,2018,931092676,201833169349200138,PHILOMATH COMMUNITY SERVICES INC,IRS990EZ,ez_part_i,,113615.0,391418.0,113615.0,201712.0,P20
12868,2018,931255443,201833169349100623,ROWLETT FAMILY FOUNDATION,IRS990PF,pf_part_i,,1.0,1.0,,201812.0,T20
4310,2018,203189709,201833149349300723,LOWER COLUMBIA HISPANIC COUNCIL,IRS990,part_i,235610.0,503655.0,279645.0,503655.0,201712.0,P20
234,2018,930465543,201833149349300308,MARION AND POLK SCHOOLS CREDIT UNION,IRS990,part_i,13654795.0,37574462.0,691103235.0,37591520.0,201712.0,
9170,2018,205186851,201833149349200503,WORLD STAGE THEATRE,IRS990EZ,ez_part_i,,91614.0,21856.0,91614.0,201812.0,A65
222,2018,930864012,201833139349304113,INLANDBOATMENS UNION OF THE PACIFIC NATIONAL HEALTH BENEFIT TRUST,IRS990,part_i,0.0,41391901.0,37763154.0,31434096.0,201712.0,
680,2018,930818160,201833139349303973,NORTHWEST YOUTH CORPS,IRS990,part_i,2369557.0,9536629.0,5766089.0,8688413.0,201712.0,J220
5888,2018,930879806,201833139349303868,NORTHWEST INDUSTRIAL GAS USERS,IRS990,part_i,130100.0,269550.0,40.0,269550.0,201812.0,S41
1632,2018,936030669,201833139349303858,EASTERN OREGON UNIVERSITY FOUNDATION,IRS990,part_i,0.0,2631182.0,16100504.0,2631182.0,201712.0,B42I
5198,2018,936001931,201833139349303793,SCAPPOOSE DRAINAGE IMPROVEMENT COMPANY,IRS990,part_i,42864.0,350636.0,1065644.0,350636.0,201806.0,Y22
2268,2018,930793059,201833139349303733,FOOD SHARE OF LINCOLN COUNTY,IRS990,part_i,151931.0,1555901.0,489003.0,1424369.0,201806.0,K300
1076,2018,200838203,201833139349303463,ECLIPSEORG FOUNDATION INC,IRS990,part_i,1882937.0,4744444.0,1992148.0,4744444.0,201712.0,
6512,2018,581773512,201833139349303183,INSTITUTE FOR EDUCATIONAL STUDIES,IRS990,part_i,120776.0,217742.0,176234.0,217742.0,201712.0,
7954,2018,931252040,201833139349302873,NORTH LAKE WELLNESS CENTER,IRS990,part_i,1000.0,134357.0,565375.0,134357.0,201806.0,P20
6300,2018,931059514,201833139349302593,TIGARD HIGH BAND BOOSTERS,IRS990,part_i,0.0,235094.0,74253.0,138978.0,201806.0,Z99Z
6048,2018,273210225,201833139349302163,DEPAVE,IRS990,part_i,77868.0,254737.0,114314.0,250383.0,201712.0,C30
12138,2018,472074868,201833139349202053,DEREK RIETH FOUNDATION,IRS990EZ,ez_part_i,,15576.0,11802.0,15576.0,201712.0,A25
7180,2018,680642107,201833139349202018,GIVE THEM WINGS INC,IRS990EZ,ez_part_i,26674.0,170274.0,41069.0,165776.0,201712.0,P73
8014,2018,931249461,201833139349201983,PRINEVILLE KIWANIS FOUNDATION,IRS990EZ,ez_part_i,,131844.0,123644.0,131844.0,201905.0,T30
10264,2018,931224982,201833139349201933,LEADERSHIP BEND FOUNDATION,IRS990EZ,ez_part_i,21480.0,64040.0,28344.0,48097.0,201806.0,Z99Z
9278,2018,900845394,201833139349201718,BUILD LEBANON TRAILS,IRS990EZ,ez_part_i,,87955.0,200007.0,81573.0,201812.0,N30
9028,2018,271981769,201833139349201708,IMPACT BIBLICAL COUNSELING,IRS990EZ,ez_part_i,82970.0,96079.0,14960.0,96079.0,201712.0,F60
7744,2018,931316927,201833139349201613,SOCIETY FOR INFORMATION MANAGEMENT PORTLAND CHAPTER,IRS990EZ,ez_part_i,,143152.0,136004.0,102781.0,201712.0,
11098,2018,930424504,201833139349201533,BROOKINGS-HARBOR CHAMBER OF COMMERCE,IRS990EZ,ez_part_i,,46205.0,13912.0,46205.0,201806.0,
7018,2018,943065359,201833139349201273,PREGNANCY COUNSELING AND INFORMATION CENTE,IRS990EZ,ez_part_i,72698.0,179504.0,174183.0,172031.0,201712.0,
8366,2018,461982582,201833139349200628,PTO HAPPY VALLEY ELEMENTARY,IRS990EZ,ez_part_i,,117298.0,87449.0,97823.0,201806.0,B11
11020,2018,273871563,201833139349200228,NESTUCCA VALLEY COMMUNITY ALLIANCE,IRS990EZ,ez_part_i,,48238.0,174013.0,28532.0,201806.0,S21
2784,2018,936025466,201833139349101213,BERNARD DALY EDUCATIONAL FUND,IRS990PF,pf_part_i,,1075228.0,4525695.0,,201805.0,
12482,2018,930765047,201833139349101158,OREGON ASSOCIATION OF PUBLIC ACCOUNTANTS SCHOLARSH,IRS990PF,pf_part_i,,6328.0,267333.0,,201806.0,
6026,2018,680432314,201833139349100533,KETELS FAMILY CHARITABLE FOUNDATION,IRS990PF,pf_part_i,50030.0,256679.0,898600.0,,201712.0,T22
850,2018,753098324,201833139349100528,MARCIA H RANDALL FOUNDATION,IRS990PF,pf_part_i,,6929196.0,5691314.0,,201806.0,T22
268,2018,930980637,201833129349303413,PARTNERSHIPS IN COMMUNITY LIVING INC,IRS990,part_i,24894054.0,32484750.0,9210557.0,31713323.0,201806.0,P820
6014,2018,203108431,201833129349303388,DAYSTAR EDUCATION INC,IRS990,part_i,103725.0,257918.0,11397.0,257918.0,201712.0,B60
9044,2018,936024430,201833129349303378,CANBY POST 122 THE AMERICAN LEGION,IRS990,part_i,57432.0,95745.0,126180.0,95745.0,201712.0,
11126,2018,931056759,201833129349303083,NEWPORT PUBLIC LIBRARY FOUNDATION INC,IRS990,part_i,0.0,45819.0,654363.0,45819.0,201806.0,
2,2018,840591617,201833129349302398,KAISER FOUNDATION HEALTH PLAN OF COLORADO,IRS990,part_i,747488942.0,4632392328.0,1797185853.0,4016833292.0,201712.0,E310
8648,2018,900455089,201833129349301718,AFIYA APARTMENTS INC,IRS990,part_i,0.0,107865.0,2270213.0,107865.0,201806.0,L21
11054,2018,931150833,201833129349201968,OREGON ACADEMY OF FAMILY PHYSICIANS FOUNDATION,IRS990EZ,ez_part_i,26004.0,47143.0,120430.0,46032.0,201806.0,A99
7566,2018,930229514,201833129349201963,4-H CLUBS AND AFFILLIATED 4-H ORGANIZATIONS WASHINGTON COUNTY 4-H LEADERS ASSOCIATION,IRS990EZ,ez_part_i,960.0,151570.0,82392.0,151570.0,201806.0,O52
8094,2018,472672518,201833129349201573,JOY OF IT INC,IRS990EZ,ez_part_i,,128384.0,19786.0,128384.0,201712.0,E80
10108,2018,936039422,201833129349201058,PTA WOODSTOCK ELEM ORE CONGRESS,IRS990EZ,ez_part_i,,67393.0,18236.0,39274.0,201806.0,
3840,2018,930616451,201833119349302673,OREGON SEED COUNCIL,IRS990,part_i,0.0,612094.0,295649.0,612094.0,201806.0,
4598,2018,943090169,201833119349302668,BOSCO-MILLIGAN FOUNDATION ARCHITECTURAL HERITAGE CENTER,IRS990,part_i,299588.0,440195.0,2442443.0,391881.0,201712.0,
3372,2018,930112213,201833119349302263,AMERICAN LEGION POST 1,IRS990,part_i,9707.0,805150.0,306673.0,64114.0,201806.0,
11504,2018,936033126,201833119349201608,MILWAUKIE OREGON ROTARY CLUB,IRS990EZ,ez_part_i,,35029.0,22909.0,35029.0,201806.0,
10276,2018,271649450,201833119349201118,PORTLAND GLOBAL INITIATIVES,IRS990EZ,ez_part_i,,63662.0,22324.0,63662.0,201712.0,Q33
7434,2018,272521608,201833119349200808,POLISH FESTIVAL,IRS990EZ,ez_part_i,,158144.0,83571.0,50584.0,201712.0,A23
4374,2018,930241560,201833109349302573,RENTAL HOUSING ASSOCIATION OF GREATER PORTLAND,IRS990,part_i,156946.0,489013.0,430500.0,489013.0,201712.0,
2108,2018,912141962,201833109349302433,GREAT NORTHWEST ATHLETIC CONFERENCE,IRS990,part_i,357735.0,1773801.0,215237.0,1752186.0,201806.0,N40
6930,2018,930139165,201833109349301803,CHI OMEGA SORORITY PSI ALPHA CHAPTER,IRS990,part_i,0.0,183560.0,577411.0,183560.0,201806.0,
3582,2018,474223651,201833109349301278,VISIT MCMINNVILLE,IRS990,part_i,205349.0,709062.0,338049.0,709062.0,201806.0,S41
11278,2018,931231772,201833109349201758,HUCREST BOOSTER CLUB,IRS990EZ,ez_part_i,,41137.0,42043.0,27522.0,201806.0,B94Z
12102,2018,930700028,201833109349201513,WHEELS OF JOY,IRS990EZ,ez_part_i,,16595.0,144033.0,11660.0,201712.0,P52Z
8608,2018,813009316,201833109349201183,PTO OAK CREEK ELEMENTARY,IRS990EZ,ez_part_i,,108913.0,118620.0,102596.0,201806.0,B94
8752,2018,274007843,201833109349200408,OREGON ARTS WATCH,IRS990EZ,ez_part_i,0.0,104497.0,34303.0,104497.0,201806.0,A25
9836,2018,930819008,201833109349200238,PEST CONTROL OPERATORS OF OR INC,IRS990EZ,ez_part_i,,73591.0,19388.0,39775.0,201806.0,
2192,2018,261469914,201833109349101103,HUDDART FAMILY FOUNDATION,IRS990PF,pf_part_i,0.0,1641646.0,3236535.0,,201712.0,T22
4622,2018,931329192,201833099349302493,HEARTWOOD RESOURCES,IRS990,part_i,257592.0,433352.0,196101.0,433352.0,201712.0,C202
11272,2018,930584501,201833099349302338,LAKE COUNTY 4H LEADERS ASSOCIATION,IRS990,part_i,0.0,41277.0,56725.0,41277.0,201806.0,O52
458,2018,930575982,201833099349300928,PROVIDENCE ST VINCENT MEDICAL FOUNDATION,IRS990,part_i,220440.0,17211284.0,207998960.0,16331808.0,201712.0,E112
7222,2018,680494059,201833099349201108,KLAMATH YOUTH BASEBALL,IRS990EZ,ez_part_i,,167957.0,77615.0,117771.0,201812.0,N70
10432,2018,510200042,201833099349200408,INTERNATIONAL ASSOCIATION OF WOMEN POLICE INC,IRS990EZ,ez_part_i,,60244.0,180047.0,60244.0,201712.0,I60
11404,2018,820927044,201833079349300553,PMWAC INC,IRS990,part_i,0.0,37788.0,804184.0,37788.0,201806.0,Y22
1280,2018,931094933,201833069349302203,COLUMBIA CHRISTIAN SCHOOLS,IRS990,part_i,1673185.0,3697306.0,10530564.0,3621613.0,201806.0,
3376,2018,205111506,201833069349302113,INAVALE COMMUNITY PARTNERS INC,IRS990,part_i,686057.0,804279.0,871028.0,799525.0,201806.0,B29
1350,2018,931127133,201833069349301698,MARION COUNTY ASSOCIATION OF DEFENDERS,IRS990,part_i,155322.0,3453507.0,1174331.0,3453507.0,201712.0,I80Z
608,2018,916070467,201833069349301263,ALL ALASKA LONGSHORE HEALTH AND WELFARE TRUST FUND,IRS990,part_i,10270.0,11073475.0,12164500.0,7325734.0,201712.0,
170,2018,930958642,201833069349300933,OREGON TRAIL ELECTRIC CONSUMERS COOPERATIVE INC,IRS990,part_i,1445311.0,56016818.0,132892115.0,56016818.0,201712.0,
7902,2018,30464922,201833069349100903,NOEL C NELSON AND CHILDREN FOUNDATIO,IRS990PF,pf_part_i,,136587.0,489888.0,,201812.0,T22
12970,2018,205827885,201833059349201603,CONSONARE CHORALE,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201906.0,A6B
9048,2018,936031480,201833059349201178,ROTARY CLUB OF ASHLAND,IRS990EZ,ez_part_i,6000.0,95428.0,32096.0,95428.0,201806.0,
8598,2018,202387091,201833059349200993,RED DRESS PDX,IRS990EZ,ez_part_i,,109191.0,24279.0,42339.0,201712.0,B82
4994,2018,930775602,201833049349301718,NORTHEAST COMMUNITY CHILD DEVELOPMENT CENTER INC,IRS990,part_i,320505.0,375549.0,90149.0,375549.0,201806.0,P33
208,2018,930468003,201833049349301223,FIRST COMMUNITY CREDIT UNION,IRS990,part_i,18465670.0,44982180.0,1105525152.0,44150516.0,201812.0,W61
7184,2018,264329483,201833039349301238,SAFARI CLUB INTERNATIONAL,IRS990,part_i,0.0,170161.0,72799.0,31986.0,201806.0,
9200,2018,911818651,201833039349200798,DEER CREEK ELEMENTARY PSO FOUNDATION,IRS990EZ,ez_part_i,,90411.0,65623.0,86155.0,201806.0,B94
5426,2018,943098016,201833029349302038,OREGON NIKKEI ENDOWMENT,IRS990,part_i,194626.0,318203.0,443681.0,297823.0,201712.0,A500
4210,2018,936010464,201833029349301043,GALES CREEK CAMP FOUNDATION,IRS990,part_i,223410.0,526773.0,3052218.0,511653.0,201712.0,N20
12972,2018,822416126,201833029349200903,PACER ATHLETIC CLUB,IRS990EZ,ez_part_i,0.0,0.0,0.0,0.0,201906.0,B112
12350,2018,474626578,201833029349200628,WILLAMALANE PARK FOUNDATION,IRS990EZ,ez_part_i,,10154.0,46369.0,10154.0,201806.0,N30
10228,2018,931100607,201833029349200228,HEARTS OF LOVE,IRS990EZ,ez_part_i,25000.0,65000.0,63640.0,65000.0,201712.0,
7536,2018,930824903,201833009349200003,COOS BAY DOWNTOWN ASSOCIATION,IRS990EZ,ez_part_i,,153553.0,111349.0,102496.0,201812.0,
8746,2018,931151538,201832989349201003,KLAMATH COUNTY POP WARNER FOOTBALL LEAGUE INC,IRS990EZ,ez_part_i,,104631.0,40441.0,99606.0,201712.0,
11546,2018,237216447,201832989349200723,OREGON PARTNERS OF AMERICAS,IRS990EZ,ez_part_i,,33762.0,31096.0,33762.0,201812.0,
8514,2018,930794949,201832989349200218,EUGENE SOUTHTOWNE ROTARY CLUB,IRS990EZ,ez_part_i,4800.0,111808.0,59661.0,84793.0,201906.0,
10796,2018,930662311,201832979349301213,SANDY V F W POST 4273,IRS990,part_i,2666.0,53061.0,22352.0,53061.0,201806.0,
660,2018,911854545,201832979349300343,NORTHWEST HEALTH FOUNDATION,IRS990,part_i,650461.0,9811660.0,52378646.0,4397394.0,201712.0,T20
11364,2018,931157192,201832969349300738,ELK ROCK GARDEN FOUNDATION,IRS990,part_i,0.0,39001.0,25224.0,39001.0,201812.0,C410
2494,2018,201627314,201832969349300628,WESTWIND STEWARDSHIP GROUP,IRS990,part_i,792703.0,1305433.0,4012693.0,1274174.0,201712.0,C34
10540,2018,930967972,201832969349200518,UNION COUNTY YOUTH SOCCER ASSOCIATION,IRS990EZ,ez_part_i,,58142.0,91359.0,58142.0,201812.0,N64
