,RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD_x,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID,NAME,ICO,STREET,CITY,STATE,ZIP,SUBSECTION,INCOME_AMT,ASSET_AMT,REVENUE_AMT,TAX_PERIOD_y,NTEE_CD
6037,15898073,EFILE,936029114,201712,11/8/2018 9:49:07 PM,MULTNOMAH COUNTY DEPUTY SHERIFFS ASSOC,990EO,93492169007458,201801699349200745,MULTNOMAH COUNTY DEPUTY SHERIFFS ASSOCIATION,,234 SW KENDALL CT,TROUTDALE,OR,97060-1571,5,262846.0,289307.0,118555.0,201812.0,
3962,16394593,EFILE,931293021,201806,6/7/2019 7:45:23 PM,OREGON NETWORK OF CHILD ABUSE INTERVENTION CENTERS,990,93493135121019,201911359349312101,OREGON NETWORK OF CHILD ABUSE INTERVENTION CENTERS,% JENNIFER COLE-SMALL,1827 NE 44TH AVE,PORTLAND,OR,97213-1443,3,262387.0,120306.0,262387.0,201806.0,I72
63,16789124,EFILE,931174875,201906,10/28/2019 3:07:28 PM,OREGON ECONOMIC DEVELOPMENT ASSOCIATION,990O,93493262012199,201942629349301219,OREGON ECONOMIC DEVELOPMENT ASSOCIATION,,PO BOX 18060,PORTLAND,OR,97218-0060,6,262138.0,412648.0,262138.0,201906.0,
4817,16141456,EFILE,930921983,201804,3/4/2019 10:40:53 AM,LA PINE SENIOR CITIZENS INC,990,93493330002398,201843309349300239,LA PINE SENIOR CITIZENS INC,,PO BOX 1279,LA PINE,OR,97739-1279,3,262064.0,1203132.0,194216.0,201904.0,
4766,16281601,EFILE,930299877,201805,5/9/2019 10:55:32 AM,FRATERNAL ORDER OF EAGLES 2196 AERIE,990O,93493020004029,201920209349300402,FRATERNAL ORDER OF EAGLES,,PO BOX 831,COQUILLE,OR,97423-0831,8,262054.0,321349.0,172645.0,201905.0,
2184,16929695,EFILE,931330699,201812,12/6/2019 10:10:14 AM,LAKE COUNTY RESOURCES INITIATIVE,990,93493301018689,201933019349301868,LAKE COUNTY RESOURCES INITIATIVE,% CLAIR THOMAS,100 N D ST STE 202,LAKEVIEW,OR,97630-1553,3,262039.0,174553.0,262039.0,201812.0,C36
5770,15715398,EFILE,464080885,201712,9/21/2018 6:01:50 AM,ASSIST,990,93493191007428,201821919349300742,ASSIST,% MELLANI CALVIN,4412 SW BARBUR BLVD,PORTLAND,OR,97239-4087,3,262021.0,52096.0,262021.0,201812.0,G11
2950,16591658,EFILE,931314105,201807,8/23/2019 6:20:27 AM,TEFL INTERNATIONAL,990,93493164003259,201901649349300325,TEFL INTERNATIONAL,,1200 BELLE PASSI RD,WOODBURN,OR,97071-5712,3,261759.0,7768.0,261759.0,201807.0,B30
80,16925134,EFILE,453692877,201906,12/5/2019 1:52:01 PM,KINGS KIDS CHRISTIAN PRESCHOOL,990,93493280011199,201942809349301119,KINGS KIDS CHRISTIAN PRESCHOOL,% DIANE VLAISAVICH,2000 COUNTRY CLUB RD,LAKE OSWEGO,OR,97034-2006,3,261699.0,95443.0,259601.0,201906.0,B21
5217,16133698,EFILE,270745177,201712,2/28/2019 7:03:29 PM,BETHEL EDUCATION FOUNDATION,990,93493320002378,201823209349300237,BETHEL EDUCATION FOUNDATION,,4640 BARGER DR,EUGENE,OR,97402-1239,3,261602.0,74602.0,259939.0,201812.0,B11
3190,16154483,EFILE,237261628,201806,3/7/2019 8:37:09 AM,OREGON PEACE OFFICERS ASSOCIATION,990EO,93492340001098,201843409349200109,OREGON PEACE OFFICERS ASSOCIATION,% RICK IGOU,4190 AUMSVILLE HWY SE,SALEM,OR,97317-8981,6,261568.0,117143.0,260232.0,201906.0,
4204,16547220,EFILE,930735343,201806,8/6/2019 10:26:56 AM,ALTERNATIVE YOUTH ACTIVITIES INC,990,93493135106959,201901359349310695,ALTERNATIVE YOUTH ACTIVITIES INC,,575 S MAIN ST,COOS BAY,OR,97420-4507,3,261167.0,340913.0,261167.0,201906.0,P36Z
1282,16318753,EFILE,930588743,201812,5/20/2019 8:37:28 PM,LUTHER SQUARE INC,990O,93493059006289,201930599349300628,LUTHER SQUARE INC,,2314 HOMEDALE RD,KLAMATH FALLS,OR,97603-6860,4,261017.0,533243.0,261017.0,201812.0,
1552,16802272,EFILE,841641552,201812,10/31/2019 7:59:01 AM,OREGON ASSOCIATION OF REALTORS HOME FOUNDATION,990,93493263012089,201932639349301208,OREGON ASSOCIATION OF REALTORS HOME FOUNDATION,% JENNY PAKULA,PO BOX 351,SALEM,OR,97308-0351,3,260978.0,98178.0,219764.0,201812.0,B60
2718,16269039,EFILE,930570653,201809,5/3/2019 8:31:05 PM,AFGE LOCAL 2157,990O,93493015004279,201920159349300427,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% CHERRI L WAGNER,3710 SW US VETERANS HOSPITAL RD,PORTLAND,OR,97239-2964,5,260595.0,590938.0,260595.0,201809.0,
4231,16365918,EFILE,43774565,201806,5/31/2019 2:16:09 PM,CEDAR SINAI PARK FOUNDATION,990,93493133074529,201921339349307452,CEDARSINAI PARK FOUNDATION,,6125 SW BOUNDARY ST,PORTLAND,OR,97221-1019,3,260322.0,10896397.0,260322.0,201806.0,L11
1971,16933199,EFILE,931241436,201812,12/6/2019 9:05:22 PM,MID VALLEY GLEANERS,990,93493134102749,201941349349310274,MID VALLEY GLEANERS,% NANCY WHITECOTTON,PO BOX 1453,ALBANY,OR,97321-0447,3,260025.0,15898.0,260025.0,201812.0,
2466,16765413,EFILE,262194507,201812,10/21/2019 4:27:05 PM,UNITED STATES POSTGRESQL ASSOCIATION,990,93493225008229,201922259349300822,UNITED STATES POSTGRESQL ASSOCIATION,% JOSHUA D DRAKE,9450 SW GEMINI DR,BEAVERTON,OR,97008-7105,3,259803.0,62938.0,259803.0,201812.0,S41
4214,16574523,EFILE,311587415,201806,8/16/2019 10:57:50 AM,RVM FORT WORTH II HOUSING CORPORATION FAIRVIEW RETIREMENT COMMUNITY,990,93493133074339,201931339349307433,RVM FT WORTH II HOUSING CORPORATION,,ONE WEST MAIN STREET,MEDFORD,OR,97501-2796,3,259482.0,1465533.0,259482.0,201806.0,L22
245,16647385,EFILE,930122410,201903,9/13/2019 9:14:50 AM,EUGENE LODGE NO 357 OF THE BENEVOLENT AND PROTECTIVE ORDER OF ELKS,990O,93493183007419,201911839349300741,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,PO BOX 2475,EUGENE,OR,97402-0126,8,259230.0,2612250.0,125924.0,201903.0,
4877,15814435,EFILE,930367859,201803,10/22/2018 5:59:42 AM,SEASIDE ELKS LODGE LODGE NO 1748,990O,93493233011588,201832339349301158,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,324 AVENUE A,SEASIDE,OR,97138-5721,8,258679.0,154792.0,258679.0,201803.0,
6160,15963646,EFILE,203822162,201712,11/30/2018 5:46:03 PM,KINDRED PARTNERS,990EZ,93492264001248,201842649349200124,KINDRED PARTNERS,,PO BOX 2241,BEAVERTON,OR,97075-2241,3,258546.0,54729.0,220505.0,201812.0,X20
3,16945068,EFILE,936026158,201908,12/11/2019 10:40:46 AM,SIGMA CHI BUILDING ASSOCIATION,990O,93493301010619,201913019349301061,SIGMA CHI BUILDING ASSN,,PO BOX 2745,EUGENE,OR,97402-0253,2,258335.0,663892.0,258335.0,201908.0,
5043,16041097,EFILE,930593128,201712,1/29/2019 8:00:13 AM,OREGON RIGHT TO LIFE,990O,93493318096858,201803189349309685,OREGON RIGHT TO LIFE,,4335 RIVER RD N,KEIZER,OR,97303-5506,4,258328.0,27444.0,258328.0,201812.0,
3741,15933808,EFILE,263561170,201806,11/21/2018 10:26:54 AM,WILD RIVERS ANIMAL RESCUE,990,93493291012188,201832919349301218,WILD RIVERS ANIMAL RESCUE,% CATHERINE POWERS,PO BOX 1883,GOLD BEACH,OR,97444-1883,3,258163.0,141363.0,258163.0,201906.0,D20
4232,16540657,EFILE,931191371,201806,8/2/2019 12:14:04 PM,LINCOLN HIGH SCHOOL FOUNDATION INC,990,93493135137509,201901359349313750,LINCOLN HIGH SCHOOL FOUNDATION INC,% ROBERT S SHATZEN PRES,1600 SW SALMON ST,PORTLAND,OR,97205-1724,3,258014.0,18038.0,258014.0,201806.0,B25I
21,16851679,EFILE,930981209,201906,11/15/2019 9:29:32 AM,DOWNTOWN EUGENE INC,990O,93493272001049,201942729349300104,DOWNTOWN EUGENE INC,% DAVID HAUSER,PO BOX 11076,EUGENE,OR,97440-3276,6,257890.0,192228.0,257890.0,201906.0,S41
3146,16129344,EFILE,200518670,201806,2/26/2019 4:32:27 PM,LEBANON BOOSTER CLUB,990EZ,93492318034318,201813189349203431,LEBANON BOOSTER CLUB,% BRENDA E LANDIS,2600 S MAIN RD,LEBANON,OR,97355-2338,3,257785.0,34958.0,227721.0,201906.0,B82
2207,16700977,EFILE,300745582,201812,9/27/2019 10:10:23 PM,DIVIDE CAMP INC,990,93493210015569,201912109349301556,DIVIDE CAMP INC,,PO BOX 49,JOSEPH,OR,97846-0049,3,257673.0,78722.0,222472.0,201812.0,W30
167,16785133,EFILE,930329038,201906,10/28/2019 5:36:30 AM,AMERICAN LEGION SEASIDE POST 99,990O,93493248002269,201912489349300226,AMERICAN LEGION,,1315 BROADWAY ST,SEASIDE,OR,97138-7821,19,257519.0,676849.0,155519.0,201906.0,
256,16719687,EFILE,263027262,201903,10/4/2019 12:21:06 PM,FRIENDS OF JOSEPHINE COUNTY FAIRGROUNDS,990,93493225021409,201902259349302140,FRIENDS OF JOSEPHINE COUNTY FAIRGROUNDS,% RICK WILSON,4068 SE G ST STE B,GRANTS PASS,OR,97526-0000,3,256979.0,38591.0,22661.0,201903.0,N52
5161,16128829,EFILE,930357744,201712,2/26/2019 2:08:32 PM,LEBANON AREA CHAMBER OF COMMERCE,990O,93493313024398,201843139349302439,LEBANON CHAMBER OF COMMERCE,,1040 S PARK ST,LEBANON,OR,97355-3449,6,256839.0,372735.0,256839.0,201812.0,
446,16407861,EFILE,930773478,201812,6/13/2019 11:21:19 AM,NORTH BEND SENIOR RECREATION AND ACTIVITY CENTER,990,93493130019209,201901309349301920,NORTH BEND SENIOR RECREATION AND ACTIVITIES CENTER,,1470 AIRPORT LN,NORTH BEND,OR,97459-2025,3,256484.0,239182.0,143899.0,201812.0,
1615,16814667,EFILE,161774114,201812,11/4/2019 9:26:31 AM,CRACKED POTS INC,990,93493133049519,201911339349304951,CRACKED POTS INC,,1 N KILLINGSWORTH ST,PORTLAND,OR,97217-2432,3,256404.0,92907.0,256404.0,201812.0,A400
6701,15737157,EFILE,931207769,201612,9/27/2018 2:39:14 PM,TONYAS HOUSE INC,990,93493221006348,201842219349300634,TONYAS HOUSE INC,,PO BOX 992,PENDLETON,OR,97801-0992,3,256132.0,153876.0,256132.0,201612.0,L40
1771,16830634,EFILE,936038023,201812,11/8/2019 5:41:14 AM,PAISLEY DISASTER UNIT,990,93493126010699,201941269349301069,PAISLEY DISASTER UNIT,% CELIA E DAVIS,PO BOX 208,PAISLEY,OR,97636-0208,3,256099.0,339806.0,123959.0,201812.0,
2433,16721512,EFILE,931282682,201812,10/4/2019 8:26:01 PM,SHEPHERDS WAY,990,93493212006229,201922129349300622,SHEPHERDS WAY,,2321 CAL YOUNG RD,EUGENE,OR,97401-6443,3,255885.0,34233.0,255885.0,201812.0,X21
5566,16085291,EFILE,931309767,201712,2/11/2019 2:47:13 PM,CANYON GLEANERS,990,93493319115068,201813199349311506,CANYON GLEANERS,% PEGGY NICKICH,PO BOX 1071,MILL CITY,OR,97360-1071,3,255854.0,31425.0,255364.0,201812.0,P29
6482,15249892,EFILE,930930394,201709,4/6/2018 11:14:50 AM,MCMINNVILLE DOWNTOWN ASSOCIATION,990O,93493082010428,201820829349301042,MCMINNVILLE DOWNTOWN ASSOCIATION,,105 NE 3RD ST,MCMINNVILLE,OR,97128-4948,6,255835.0,168510.0,244372.0,201809.0,
4158,16540372,EFILE,202683560,201806,8/2/2019 10:49:10 AM,SAINT ALPHONSUS FOUNDATION-ONTARIO INC,990,93493135106209,201901359349310620,SAINT ALPHONSUS FOUNDATION-ONTARIO INC,% RICK PALAGI,351 SW 9TH ST,ONTARIO,OR,97914-2639,3,255676.0,299875.0,249511.0,201806.0,E11
4240,16525474,EFILE,943212537,201806,7/26/2019 11:27:01 AM,RVM MEDFORD II HOUSING CORPORATION LARSON CREEK RETIREMENT CENTER,990,93493133076949,201941339349307694,RVM MEDFORD II HOUSING CORPORATION,,ONE WEST MAIN STREET,MEDFORD,OR,97501-2796,3,255336.0,1238730.0,255336.0,201806.0,L22
4259,16296330,EFILE,930578424,201806,5/14/2019 12:11:55 AM,OREGON SEED ASSOCIATION,990O,93493051001229,201920519349300122,OREGON SEED ASSOCIATION,,PO BOX 4277,WILSONVILLE,OR,97070-4277,6,255263.0,379829.0,235373.0,201806.0,
6560,15170653,EFILE,930967313,201706,2/9/2018 8:16:13 PM,NATIONAL ALLIANCE ON MENTAL ILLNESS OF CLACKAMAS COUNTY CLACKAMAS COUNTY,990,93493355013017,201713559349301301,NAMI CLACKAMAS,,10202 SE 32ND AVE STE 501,MILWAUKIE,OR,97222-3625,3,255256.0,439129.0,238661.0,201806.0,E03
491,16527190,EFILE,453558243,201812,7/26/2019 6:03:48 PM,PROVIDING OPPORTUNITY FOR SELF IMPROVEMENT CABARETE DOM REPUBLIC,990,93493170014029,201921709349301402,PROVIDING OPPORTUNITY FOR SELF IMPROVEMENT CABARETE DOMINICAN REP,,85017 S WILLAMETTE ST,EUGENE,OR,97405-9500,3,254671.0,147450.0,254671.0,201812.0,Q33
6167,16001891,EFILE,203108431,201712,12/13/2018 10:27:02 PM,DAYSTAR EDUCATION INC,990,93493312033888,201833129349303388,DAYSTAR EDUCATION INC,% ALETA S JOHNSON,2054 N VANCOUVER AVE,PORTLAND,OR,97227-1917,3,254520.0,7709.0,254520.0,201812.0,B60
5577,16076334,EFILE,352190336,201712,2/8/2019 2:56:55 PM,BASIN UNITED SOCCER CLUB INC,990,93493318134068,201813189349313406,BASIN UNITED SOCCER CLUB INC,% RICH KELLY,4500 FOOTHILLS BLVD,KLAMATH FALLS,OR,97603-4074,3,254518.0,151650.0,251015.0,201812.0,N64
3426,16025487,EFILE,930900095,201806,12/19/2018 3:33:04 PM,ROXY ANN GEM AND MINERAL INC,990,93493318123128,201823189349312312,ROXY ANN GEM & MINERAL INC,,PO BOX 3999,CENTRAL POINT,OR,97502-0041,3,254350.0,1352861.0,140296.0,201806.0,A560
5746,15805221,EFILE,911826263,201712,10/17/2018 10:49:35 PM,LOWER NEHALEM WATERSHED COUNCIL,990,93493135062388,201831359349306238,LOWER NEHALEM WATERSHED COUNCIL,,PO BOX 249,NEHALEM,OR,97131-0249,3,254325.0,277113.0,254325.0,201812.0,C320
2253,16652034,EFILE,931188684,201812,9/14/2019 12:16:08 AM,COMMERICAL REAL ESTATE WOMEN,990O,93493194006059,201901949349300605,CREW PORTLAND,% KAREN SIEGLE,PO BOX 5093,PORTLAND,OR,97208-5093,6,254235.0,156983.0,254235.0,201812.0,
5066,16028041,EFILE,510162615,201712,12/19/2018 11:27:14 PM,DOUGLAS TIMBER OPERATORS,990O,93493312021518,201813129349302151,DOUGLAS TIMBER OPERATORS,,3000 NW STEWART PKWY STE 104,ROSEBURG,OR,97471-1670,6,254229.0,135744.0,243203.0,201812.0,
5386,16130796,EFILE,931321280,201712,2/27/2019 1:48:22 AM,ROCK N ROLL CAMP FOR GIRLS,990,93493318043128,201823189349304312,ROCK N ROLL CAMP FOR GIRLS,,PO BOX 11324,PORTLAND,OR,97211-0324,3,254200.0,48742.0,224202.0,201812.0,A6E
506,16645858,EFILE,931189853,201812,9/13/2019 7:27:28 AM,METZGER PARK APARTMENTS INC,990,93493197011529,201921979349301152,METZGER PARK APARTMENTS INC,,PO BOX 23206,TIGARD,OR,97281-3206,3,254194.0,2507849.0,254194.0,201812.0,L80
888,16345499,EFILE,930901914,201812,5/28/2019 8:54:53 AM,TFP THERAPEUTIC SERVICES INC,990,93493126007829,201921269349300782,TFP THERAPEUTIC SERVICES INC,,PO BOX V,ONTARIO,OR,97914-0076,3,254122.0,30847.0,254122.0,201812.0,I73Z
2231,16670291,EFILE,262566500,201812,9/20/2019 7:16:55 AM,INTERNATIONAL CARPE DIEM FOUNDATION,990,93493203012369,201912039349301236,INTERNATIONAL CARPE DIEM FOUNDATION INC,% ETHAN KNIGHT,1529 N KILLINGSWORTH ST,PORTLAND,OR,97217-4543,3,254039.0,166154.0,244611.0,201812.0,Q21
2155,16853839,EFILE,237143235,201812,11/15/2019 2:16:22 PM,SONS OF NORWAY SONJA LODGE 38,990O,93493121017289,201931219349301728,SONS OF NORWAY,% MARK AGERTER,710 MCKINLEY ST,EUGENE,OR,97402-2709,8,254018.0,417989.0,249146.0,201812.0,
732,16717216,EFILE,510530995,201812,10/4/2019 5:54:18 AM,COALITION FOR A HEALTHY OREGON,990O,93493217000039,201932179349300003,COALITION FOR A HEALTHY OREGON,% JEFF HEATHERINGTON,8600 SW HELENS DRIVE,WILSONVILLE,OR,97070-0000,6,253915.0,204740.0,253915.0,201812.0,
3787,16557244,EFILE,930624349,201806,8/9/2019 10:30:45 AM,MENTAL HEALTH ASSOCIATION OF BENTON COUNTY,990,93493134098899,201941349349309889,MENTAL HEALTH ASSOCIATION OF BENTON COUNTY INC,,606 SW 5TH ST,CORVALLIS,OR,97333-4418,3,253215.0,320447.0,253215.0,201806.0,P99Z
6223,15963670,EFILE,201111444,201712,11/30/2018 5:46:53 PM,WILLAMETTE VALLEY AGRICULTURE ASSOC,990O,93493264013628,201822649349301362,WILLAMETTE VALLEY AGRICULTURE ASSOCIATION,% JILL INGALLS,PO BOX 307,ALBANY,OR,97321-0088,5,252847.0,131648.0,252847.0,201812.0,S41
6023,15835759,EFILE,930875897,201712,10/26/2018 5:36:07 AM,OREGON PEOPLES UTILITY DISTRICT ASSOCIATION,990O,93493240010858,201802409349301085,OREGON PEOPLES UTILITY DISTRICT ASSOCIATION,,727 CENTER ST NE STE 208,SALEM,OR,97301-3873,6,252495.0,100666.0,252495.0,201812.0,
6039,15889760,EFILE,814610846,201712,11/8/2018 12:18:10 AM,WHITE PHOENIX ACUPUNCTURE,990,93493243006408,201802439349300640,WHITE PHOENIX ACUPUNCTURE,,6913 SE FOSTER RD,PORTLAND,OR,97206-4547,3,252389.0,48702.0,252389.0,201812.0,E50
5300,16286399,EFILE,272927649,201712,5/10/2019 10:09:40 AM,KLAMATH LAKE LAND TRUST,990,93493082008039,201930829349300803,KLAMATH LAKE LAND TRUST,,PO BOX 5142,KLAMATH FALLS,OR,97601-0142,3,252294.0,571471.0,252294.0,201812.0,C30
4529,16435070,EFILE,930295897,201806,6/21/2019 10:37:41 PM,THETA CHI FRATERNITY,990O,93493135051319,201911359349305131,THETA CHI FRATERNITY INC,,361 NW 26TH ST,CORVALLIS,OR,97330-5420,7,252086.0,20604.0,252086.0,201806.0,
321,16612781,EFILE,911814094,201812,8/30/2019 6:04:53 PM,KNOW THYSELF AS SOUL FOUNDATION INTERNATIONAL,990,93493143006429,201921439349300642,KNOW THYSELF AS SOUL FOUNDATION INTERNATIONAL,,PO BOX 160,UMPQUA,OR,97486-0160,3,251660.0,2865984.0,221824.0,201812.0,X99
6541,15118189,EFILE,383775863,201706,1/11/2018 11:15:15 PM,SISTERS GRADUATE RESOURCE ORGANIZATION,990,93493319074597,201743199349307459,SISTERS GRADUATE RESOURCE ORGANIAZATION,% SISTERS HIGH SCHOOL,PO BOX 1546,SISTERS,OR,97759-1546,3,251376.0,374193.0,251376.0,201806.0,B82
4764,16291272,EFILE,930589287,201805,5/13/2019 5:34:00 AM,FRATERNAL ORDER OF EAGLES 3284,990O,93493085006179,201920859349300617,FRATERNAL ORDER OF EAGLES,% DOUG BOWAR SR,PO BOX 782,WOODBURN,OR,97071-0782,8,251261.0,324878.0,203410.0,201805.0,
4419,16451810,EFILE,943212540,201806,6/28/2019 6:27:31 PM,RVM YREKA HOUSING CORPORATION SIERRA VISTA RETIREMENT CENTER,990,93493133076209,201901339349307620,RVM YREKA HOUSING CORPORATION,,ONE WEST MAIN STREET,MEDFORD,OR,97501-2796,3,251041.0,1246281.0,251041.0,201806.0,L22
4253,16345573,EFILE,273399695,201806,5/28/2019 9:00:35 AM,ALBERTA MAIN STREET,990,93493129029629,201921299349302962,ALBERTA MAIN STREET,% SARA WITTENBERG,1722 NE ALBERTA ST,PORTLAND,OR,97211-5802,3,250870.0,258717.0,250870.0,201806.0,S20
276,16672371,EFILE,916435915,201903,9/20/2019 11:57:15 AM,BRATZEL-KREMEN FOUNDATION 10208700,990PF,93491189006039,201931899349100603,BRATZEL-KREMEN FOUNDATION -00,% WEST COAST TRUST,PO BOX 1012,SALEM,OR,97308-1012,3,250807.0,1230168.0,,201903.0,T22
238,16647099,EFILE,930421487,201903,9/13/2019 9:02:29 AM,BENEVOLENT AND PROTECTIVE ORDER ELKS 1904,990O,93493184012069,201911849349301206,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,PO BOX 564,COTTAGE GROVE,OR,97424-0024,8,250696.0,403305.0,151770.0,201903.0,
5054,16027413,EFILE,201285400,201712,12/19/2018 9:44:06 PM,SISKIYOU FIELD INSTITUTE,990,93493319176978,201823199349317697,SISKIYOU FIELD INSTITUTE,% KATHY MECHLING,PO BOX 207,SELMA,OR,97538-0207,3,250587.0,3688603.0,250587.0,201812.0,C60
1016,16325830,EFILE,464190513,201812,5/21/2019 6:55:38 PM,VILLAGES NW METRO,990,93493085009149,201940859349300914,VILLAGES NW - METRO,% ANNE ANDLER,PO BOX 33642,PORTLAND,OR,97292-3642,3,250547.0,331539.0,250547.0,201812.0,P20
719,16484937,EFILE,461018517,201812,7/12/2019 8:12:01 PM,JEFFERSON COUNTY FAITH BASED NETWORK,990,93493134003069,201911349349300306,JEFFERSON COUNTY FAITH BASED NETWORK,% JIM LEACH,PO BOX 416,MADRAS,OR,97741-0052,3,250504.0,57340.0,250504.0,201812.0,B11
2198,16540497,EFILE,462004054,201812,8/2/2019 11:20:12 AM,CCO OREGON,990,93493135075859,201901359349307585,CCO OREGON,% BENJAMIN HOYNE,PO BOX 82817,PORTLAND,OR,97282-0817,3,250199.0,26986.0,250199.0,201812.0,E01
5661,15656285,EFILE,464120269,201712,9/6/2018 6:18:07 AM,350PDX,990,93493151001308,201801519349300130,350PDX,% SANDY POLISHUK,1820 NE 21ST AVE,PORTLAND,OR,97212-4788,3,250160.0,187536.0,246643.0,201812.0,C01
1699,16820247,EFILE,471489673,201812,11/5/2019 6:52:32 PM,PINELOW PARK AND CONFERENCE CENTER,990,93493066006469,201910669349300646,PINELOW PARK AND CONFERENCE CENTER,% NICKI M COIL,159 E 15TH AVE STE 1,EUGENE,OR,97401-4083,3,250051.0,78455.0,250051.0,201812.0,X20
2712,16766740,EFILE,930515970,201809,10/21/2019 10:44:21 PM,GREATER LAKE OSWEGO CHAMBER OF COMMERCE,990O,93493227030379,201922279349303037,GREATER LAKE OSWEGO CHAMBER OF COMMERCE,,459 3RD ST,LAKE OSWEGO,OR,97034-3049,6,249984.0,53109.0,249984.0,201809.0,
5404,16072405,EFILE,931318416,201712,2/7/2019 5:54:31 PM,ILLINOIS VALLEY SAFE HOUSE ALLIANCE,990,93493318119708,201803189349311970,ILLINOIS VALLEY SAFEHOUSE ALLIANCE,% CHRISTINE MALLETTE,PO BOX 2490,CAVE JUNCTION,OR,97523-2490,3,249937.0,515784.0,234261.0,201812.0,I70
6495,15218103,EFILE,931329229,201708,3/14/2018 8:21:14 PM,BEAVERTON BLAZE COMPETITIVE SOFTBALL ASSOCIATION,990,93493008017068,201810089349301706,OREGON BLAZE FASTPITCH,% JAMES K MARRON,PO BOX 1663,BEAVERTON,OR,97075-1663,3,249935.0,45440.0,249935.0,201908.0,N63
6617,15811820,EFILE,481268855,201706,10/19/2018 11:35:33 AM,FRIENDS OF THE STRAUB ENVIRONMENTAL LEARNING CENTER,990,93493135127588,201831359349312758,STRAUB OUTDOORS,% PAMELA EWING,PO BOX 12363,SALEM,OR,97309-0363,3,249638.0,270548.0,139634.0,201812.0,C27
3784,16575143,EFILE,943196455,201806,8/16/2019 11:51:39 AM,RVM KLAMATH FALLS HOUSING CORPORATION KLAMATH VIEW RETIREMENT CENTER,990,93493133077189,201931339349307718,RVM KLAMATH FALLS HOUSING CORPORATION,,ONE WEST MAIN STREET,MEDFORD,OR,97501-2796,3,249599.0,1164574.0,249599.0,201806.0,L22
3884,16355048,EFILE,931290953,201806,5/29/2019 7:01:13 PM,OREGON COAST COMMUNITY COLLEGE FOUNDATION,990,93493134042609,201901349349304260,OREGON COAST COMMUNITY COLLEGE FOUNDATION,% REX KRABBE,400 SE COLLEGE WAY,NEWPORT,OR,97366-4100,3,249158.0,1313259.0,249158.0,201806.0,B12
4750,15968526,EFILE,930965136,201805,12/3/2018 4:34:53 PM,COOPER SPUR RACE TEAM,990,93493283006248,201842839349300624,COOPER SPUR RACE TEAM INC,,PO BOX 1246,HOOD RIVER,OR,97031-0083,3,249127.0,121595.0,245581.0,201905.0,N68
5015,16033239,EFILE,930213268,201712,12/21/2018 6:42:14 AM,WILLAMETTE MEMORIAL PARK,990O,93493318129128,201823189349312912,WILLAMETTE MEMORIAL PARK,,PO BOX 585,ALBANY,OR,97321-0180,13,249092.0,1711060.0,185028.0,201812.0,
1780,16831679,EFILE,930201420,201812,11/8/2019 8:37:55 AM,JOSEPHINE MEMORIAL PARK ASSOCIATION DBA HILLCREST MEMORIAL PARK,990O,93493126015759,201901269349301575,JOSEPHINE MEMORIAL PARK ASSOCIATION,,945 NE HILLCREST DR,GRANTS PASS,OR,97526-3684,13,248877.0,629804.0,248877.0,201812.0,
3713,16072629,EFILE,936032286,201806,2/7/2019 7:19:10 PM,ROTARY INTERNATIONAL FLORENCE,990O,93493318115608,201803189349311560,ROTARY INTERNATIONAL,% CLIFFORD EMERY,PO BOX 294,FLORENCE,OR,97439-0010,4,248241.0,175898.0,212870.0,201806.0,
2343,16693330,EFILE,200003876,201812,9/26/2019 12:58:33 PM,OREGON FRIENDS OF SHELTER ANIMALS,990,93493204014059,201902049349301405,OREGON FRIENDS OF SHELTER ANIMALS,% CHRISTINE HILL,1853 NE CORNELL RD STE C,HILLSBORO,OR,97124-2861,3,248142.0,52403.0,248142.0,201812.0,D20
5250,16117124,EFILE,931265446,201712,2/22/2019 6:47:29 AM,NANISH SHONTIE,990,93493317069418,201813179349306941,NANISH SHONTIE,,PO BOX 17,BLACHLY,OR,97412-0017,3,248000.0,125788.0,248000.0,201712.0,A23
233,16527281,EFILE,474625986,201903,7/26/2019 6:40:55 PM,GRANT COUNTY YOUTH LIVESTOCK AUCTION,990,93493171004129,201921719349300412,GRANT COUNTY YOUTH LIVESTOCK AUCTION INC,,PO BOX 921,JOHN DAY,OR,97845-0921,3,247936.0,29690.0,247936.0,201903.0,K26
2932,16247110,EFILE,10755594,201808,4/26/2019 7:18:03 PM,SCHOOL GARDEN PROJECT OF LANE COUNTY,990,93493010011259,201900109349301125,SCHOOL GARDEN PROJECT OF LANE COUNTY,% JARED PRUCH,PO BOX 30072,EUGENE,OR,97403-1072,3,247759.0,155953.0,244907.0,201908.0,C42
2248,16646848,EFILE,930472403,201812,9/13/2019 8:42:22 AM,KNAPPA WATER ASSOCIATION,990O,93493197002329,201921979349300232,KNAPPA WATER ASSOCIATION,,92755 ALLEN RD,ASTORIA,OR,97103-8603,12,247426.0,1312297.0,247426.0,201812.0,
