EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
812585181,SPOUSES OF BEND PD,,PO BOX 2201,BEND,OR,97709-2201,0000,03,3,1000,201805,1,16,000000000,1,01,,0,0,02,0,12,,,,M19,
812589998,AMVETS,% MILTON PAUL FARLEY,4522 LONG ST,SWEET HOME,OR,97386-1228,0838,19,9,1000,194505,1,00,907000000,5,01,201808,0,0,02,0,08,0,0,0,,13 POST OREGON AMVETS
812591712,SILVER FALLS CHRISTIAN SCHOOL,,PO BOX 828,SILVERTON,OR,97381-0828,0000,03,3,2000,201606,1,11,000000000,1,01,201806,2,3,01,0,06,10246,82716,76463,B24,
812621880,ASHCREEK PARENT COOPERATIVE PLAYSCHOOL,% JENNA HORI,15050 SW WEIR RD,BEAVERTON,OR,97007-6108,0000,03,3,2000,201605,1,16,000000000,1,01,201708,0,0,02,0,08,0,0,0,B21,ASHCREEK PLAYSCHOOL
812627428,GLOBAL SHAPERS OF PORTLAND INC,% STEPHEN HALLIGAN,805 SW BROADWAY SUITE 470,PORTLAND,OR,97205-3339,0000,03,3,1200,201801,1,15,000000000,1,01,,0,0,02,0,12,,,,S20,PORTLAND GLOBAL SHAPERS
812628141,FAMILY FIRST SUPPORT TEAM,,46 WINDSOR AVE,MEDFORD,OR,97504-7647,0000,03,3,1000,201611,1,16,000000000,1,01,,0,0,02,0,12,,,,Z99,
812634772,VERTICAL CITY,% RAYMOND KING,21370 SW LANGER FARMS PKWY 142-429,SHERWOOD,OR,97140-9140,0000,03,3,1000,201610,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,C99,
812651777,JOY CHURCH EUGENE,% JACOB SCHMELZER,2940B CHAD DR,EUGENE,OR,97408-7343,0000,03,3,7000,201809,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
812652624,SAINTS SOCCER ACADEMY,% MICHAEL FITZGERALD,5736 N GREELEY AVE,PORTLAND,OR,97217-4144,0000,03,3,1000,201606,1,04,000000000,5,01,201705,2,3,00,1,05,15161,90284,,N64,
812654642,RIVERBEND CHURCH,,334 NW NEWPORT AVE,BEND,OR,97703-1842,0000,03,3,7000,201607,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
812662621,PRINEVILLE RE-USE STORE,% DON VANBUSKIRK,1427 NW MURPHY CT,PRINEVILLE,OR,97754-9668,0000,03,3,1000,201606,1,15,000000000,1,01,,0,0,02,0,12,,,,L12,
812662761,OREGON YOUTH FOOTBALL ASSOCIATION,,1750 DELTA WATERS RD,MEDFORD,OR,97504-9181,6302,03,9,1000,201804,1,16,000000000,5,01,,0,0,01,0,12,,,,N65,MEDFORD YOUTH FOOTBALL
812662824,PERCH,,25165 SW PETES MOUNTAIN RD,WEST LINN,OR,97068-4580,0000,03,3,2000,201701,1,15,000000000,1,01,201606,0,0,02,0,06,0,0,0,D20,
812664863,TURNER AREA HISTORICAL SOCIETY,% SHARON STOCKHAM,8014 3RD ST SE,TURNER,OR,97392-9452,0000,03,3,2000,201608,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B99,YESTERDAY IN TURNER
812670998,CHRISTIAN NETWORK US,,11370 SE 33RD AVE,MILWAUKIE,OR,97222-6753,0000,03,3,1270,201705,1,16,000000000,1,01,,0,0,02,0,12,,,,P50,
812671997,COASTLINE NEIGHBORS INC,% LINDA L MCCLEAN,PO BOX 4322,BROOKINGS,OR,97415-0066,0000,03,3,1000,201607,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,P80,
812672755,KNIGHTS OF COLUMBUS,% TRAVIS UBER,1850 EMERALD ST,EUGENE,OR,97403-1442,0188,08,9,1000,194010,1,00,036029265,5,01,201712,0,0,02,0,12,0,0,0,,16370 UNIV OF OREGON COLLEGE CNL
812672973,THE COMMONS LAW CENTER,,4380 SOUTHWEST MACADAM AVENUE SUITE,PORTLAND,OR,97239-6403,0000,03,3,1200,201703,1,16,000000000,1,01,201712,1,3,01,0,12,962,56987,56987,B60,
812674026,OREGON INSTITUTE FOR A BETTER WAY,,PO BOX 264,WINSTON,OR,97496-0264,0000,03,3,1200,201605,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,,
812678889,INNERCITY BASKETBALL,,5019 NE 109TH AVENUE,PORTLAND,OR,97220-0000,0000,03,3,1200,201609,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N62,
812713498,FETCH THE FUNDS INC,,2015 NE JACKSON AVE,BEND,OR,97701-6618,0000,03,3,4000,201608,1,15,000000000,1,01,,0,0,02,0,12,,,,D12,
812713515,PILE OF PUPPIES,,16055 SW WALKER RD STE 318,BEAVERTON,OR,97006-4942,0000,03,3,1000,201703,1,15,000000000,1,01,201712,2,2,02,0,12,12003,20066,20066,T30,
812715075,EAGLE POINT - UPPER ROGUE COMMUNITY FOUNDATION,,PO BOX 1539,EAGLE POINT,OR,97524-1539,0000,03,3,1000,201811,1,16,000000000,1,01,,0,0,02,0,06,,,,S12,
812735503,CIDER INSTITUTE OF NORTH AMERICA,% NICK GUNN,189 LIBERTY ST NE STE 301,SALEM,OR,97301-0213,0000,03,3,2000,201706,1,15,000000000,1,01,201712,3,4,01,0,12,33926,109959,79697,K03,
812749095,CLOVER HAVEN EQUINE CENTER,,61252 HIGH VALLEY RD,UNION,OR,97883-9116,0000,03,3,1000,201606,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,P50,
812751662,BURNT RIVER INITIAL ATTACK INCORPORATED,,25501 HWY 245,HEREFORD,OR,97837-8603,0000,03,3,1200,201607,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,M24,
812751742,HOUSE OF HOPE NE OR,% MARK LESLIE,242 E MAIN ST PMB 230,HERMISTON,OR,97838-1840,0000,03,3,1270,201706,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,L41,HOUSE OF HOPE
812751933,COMBAT VETERANS MOTORCYCLE ASSOCIATION CHAPTER 29-4,% CVMA 29-4,PO BOX 2471,ALBANY,OR,97321-0628,0000,03,3,1000,201609,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,W30,CVMA 29-4
812761323,PARENT BOOSTER USA INC,% CINDY PIELLI,220 E 10TH ST,THE DALLES,OR,97058-1966,5271,03,9,2100,200510,1,16,000000000,1,01,201806,1,3,01,0,06,1300,67524,1730,,DALLES HIGH SCHOOL SENIOR PARENTS
812765015,OAXACA ECOLOGY PROJECT,,6466 NE KILLINGSWORTH CT,PORTLAND,OR,97218-3240,0000,03,3,1000,201606,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,E99,
812765459,BADEBLEH INC LIFTING UP LIBERIA,% LUCINDA JLAY PAYNE,2312 NW SCHMIDT WAY,BEAVERTON,OR,97006-4653,0000,03,3,1200,201607,1,16,000000000,1,01,201805,0,0,02,0,05,0,0,0,B82,BADEBLEH INC OR BLULI
812767373,NEW CULTURE CLUB,% SHARON ARNTT,1550 W BROCK AVE,HERMISTON,OR,97838-9471,0000,03,3,2400,201607,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,D60,
812772271,ROGUE RIVER DANES,,19500 SW CENTURY DR,BEND,OR,97702-1931,0000,03,3,1000,201707,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,D11,
812773492,VOICE FOR THE VOICELESS,,14430 SE WILLET DR,HAPPY VALLEY,OR,97086-5681,0000,03,3,1257,201704,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,X21,
812784208,SALEM-KEIZER SWORDS,,PO BOX 8307,SALEM,OR,97303-0282,0000,03,3,1200,201608,1,16,000000000,1,01,,0,0,02,0,12,,,,N60,
812788118,TEA EVENTS PDX INC,% JENNIFER BRENNER,5917 NE CLEVELAND AVE,PORTLAND,OR,97211-2509,0000,03,3,2000,201710,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,B90,
812789270,HUMAN RIGHTS COUNCIL OF WASHINGTON COUNTY OREGON,,PO BOX 2973,HILLSBORO,OR,97123-1934,0000,03,3,2000,201609,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,R99,
812804990,CHETCO RIVER ALLIANCE,,PO BOX 7813,BROOKINGS,OR,97415-0369,0000,03,3,1270,201606,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,C01,
812808206,GOLD BEACH ROTARY FOUNDATION,,33085 NESIKA RD,GOLD BEACH,OR,97444-9508,0000,03,3,1000,201607,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,W99,
812809531,GUITARS FOR GOD MINISTRIES,,PO BOX 5854,SALEM,OR,97304-0854,0000,03,3,7000,201612,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,X12,
812814538,HS STAND UP FOUNDATION,% KEEVIN MECAL COLLIER,2626 NE 86TH AVE UNIT A,PORTLAND,OR,97220-5483,0000,03,3,1000,201706,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,E70,
812822196,PTA OREGON CONGRESS,% ODYSSEY PTA,1849 SW 58TH AVE,PORTLAND,OR,97221-1413,1305,03,9,2000,195505,1,16,059035000,5,01,201706,4,4,01,0,06,104294,239193,176491,,ODYSSEY PTA
812831554,A PROJECT FOR HUMANITY BEND,% CHRIS LACOSS,21045 CLAIRAWAY AVE,BEND,OR,97702-2435,0000,03,3,1230,201802,1,16,000000000,1,01,201805,0,0,02,0,05,0,0,0,W99,
812840707,CHURCH FOR NEIGHBORS,,1913 N SCHOFIELD ST,PORTLAND,OR,97217-6662,2079,03,9,7200,197005,1,10,601030000,5,01,,0,0,06,0,12,,,,,
812843099,ROSEBURG BENEFIT CAR SHOW,,PO BOX 336,ROSEBURG,OR,97470-0059,0000,03,3,1000,201606,1,15,000000000,5,01,201712,0,0,02,0,12,0,0,0,P12,
812844075,AHLAN GROUP,% JD PITTS,2312 SE 35TH PL,PORTLAND,OR,97214-5810,0000,03,3,1000,201606,1,15,000000000,1,01,,0,0,02,0,12,,,,P99,
812846392,FRIENDS OF IVERSON PARK,% DIANA LARSON,1101 SW PIONEER WAY,MYRTLE CREEK,OR,97457-9108,0000,03,3,1200,201809,1,16,000000000,5,01,201805,0,0,02,0,05,0,0,0,C99,
812847064,SALEM MOON MUSIC,% SEAN T MULROONEY,1230 LIBERTY ST NE,SALEM,OR,97301-7330,0000,03,3,1200,201607,1,15,000000000,1,01,201712,3,3,01,0,12,36112,80420,80420,A25,
812850747,CHRONIC DISEASE COALITION,% SCOTT BRUUN,6605 SW MACADAM AVE STE 200,PORTLAND,OR,97239-3541,0000,06,3,2000,201708,2,00,000000000,1,01,201712,3,0,02,0,12,45516,0,0,S41,
812850906,CAVEMAN TRACK CLUB,% JENNER YRIARTE,333 NE FETZNER ST,GRANTS PASS,OR,97526-1618,0000,03,3,1000,201607,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,N60,
812851205,G K CHESTERTON ACADEMY OF THE WILLAMETTE VALLEY,,PO BOX 155,MOUNT ANGEL,OR,97362-0155,0000,03,3,2000,201701,1,11,000000000,1,01,201806,3,3,01,0,06,65888,60711,60711,B20,
812858855,INTERNATIONAL FUTBOL CLUB,,18067 ANTLER AVE,SANDY,OR,97055-6825,0000,03,3,1000,201612,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N64,
812875088,CROSSROADS RANCH OF HARNEY COUNTY,,PO BOX 327,BURNS,OR,97720-0327,0000,03,3,1000,201608,1,15,000000000,1,01,201712,4,2,02,0,12,224006,14875,12664,P20,
812876526,CODY SIPES MEMORIAL FUND,,11251 CRYSTAL SPRINGS RD,KLAMATH FALLS,OR,97603-8815,0000,03,3,1000,201803,1,16,000000000,5,01,201712,0,0,02,0,12,0,0,0,P99,
812881866,LES DAMES D-ESCOFFIER INTERNATIONAL - PORTLAND OREGON CHAPTER INC,% DEBRA KAMINSKI,1381 BUCK ST,WEST LINN,OR,97068-2702,0000,03,3,1200,201705,1,16,000000000,1,01,,0,0,02,0,12,,,,W03,
812885660,LANE FAMILIES FOR FARMS AND FORESTS,,92514 N COBURG RD,EUGENE,OR,97408-9288,0000,06,3,2000,201709,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S41,
812887980,SUNRISE DAISY RETREAT,% VALERIE CORREA,9331 SE TAYLOR ST,PORTLAND,OR,97216-2125,0000,03,3,1000,201611,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,E19,
812895602,OLIPHANT HOOVER COMMUNITY CHARITY,% ELIZABETH A HOOVER,PO BOX 151,LAKE OSWEGO,OR,97034-0021,0000,03,3,1278,201607,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,W99,
812898126,WILLAMETTE VALLEY YOUTH FOOTBALL & CHEER LEAGUE,,PO BOX 41061,EUGENE,OR,97404-0209,6301,03,9,1000,201801,1,15,000000000,1,01,,0,0,01,0,02,,,,N63,MARIST YOUTH FOOTBALL AND CHEER
812901385,CRATER WRESTLING BOOSTER CLUB,,9424 HIGHWAY 234,GOLD HILL,OR,97525-9650,0000,03,3,1000,201611,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,B11,
812908382,ARLINGTON EDUCATION FOUNDATION,% JOHN ROGERS,PO BOX 2377,NEWPORT,OR,97365-0176,0000,03,3,1200,201607,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,B82,
812917180,RETROGRADE COLLECTIVE,% ARIELLE DEAKTER,1421 NW 23RD AVE,PORTLAND,OR,97210-2615,0000,03,3,1300,201612,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,A20,
812929819,FERGUSON MURPHY CHARITIES INC,% PETER HEITKEMPER,2165 SW MAIN STREET ROOM 203,PORTLAND,OR,97205-1173,0000,03,3,1000,201606,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,O12,
812932561,LINCOLN CITY HOMELESS SOLUTIONS,% LINCOLN CITY HOMELESS SOLUTIONS,PO BOX 261,LINCOLN CITY,OR,97367-0261,0000,03,3,1000,201606,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,P50,HOMELESS SOLUTIONS
812933083,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,% VINCENT HICKS,4524 SE ROETHE RD APT 27,MILWAUKIE,OR,97267-5721,1155,03,9,1200,200509,1,15,000000000,1,01,,0,0,02,0,08,,,,N60,HI IQ BASKETBALL
812938563,SOUTH VALLEY FARMERS MARKET ASSOCIATION,% ERIKA BARTLOG,37389 ROW RIVER RD,DORENA,OR,97434-9716,0000,06,3,2000,201706,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,S41,
812940849,FAMILY PROMISE OF BEAVERTON,% JOLENE GUPTILL,PO BOX 1932,BEAVERTON,OR,97075-1932,0000,03,3,1000,201609,1,15,000000000,1,01,201712,3,3,01,0,12,50163,57280,51153,P85,
812950094,SHERMAN COUNTY YOUTH LIVESTOCK AUCTION INC,,PO BOX 94,MORO,OR,97039-0094,0000,03,3,1000,201806,1,16,000000000,1,01,201806,2,4,01,0,06,10151,126880,126880,P20,
812953187,GRACE CITY PORTLAND,,PO BOX 83508,PORTLAND,OR,97283-0508,8318,03,9,7000,199907,1,10,001000000,1,01,,0,0,06,0,12,,,,,
812953958,SHINE PERFORMING ARTS,% KERRI ELLIS,PO BOX 7259,BEND,OR,97708-7259,0000,03,3,1200,201608,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,A6E,
812956385,OREGON BASKETBALL COACHES ASSOCIATION,,16715 NW YORKTOWN DR,BEAVERTON,OR,97006-5272,0000,03,3,2000,201609,1,04,000000000,5,01,,0,0,00,1,04,,,,,
812956914,EUGENE AREA GLEANERS,% CORIE GARNETT,PO BOX 1022,EUGENE,OR,97440-1022,0000,03,3,1000,201607,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,K99,
812964248,PERFORMING ARTS INITIATIVE,,PO BOX 124,HOOD RIVER,OR,97031-0005,0000,03,3,2000,201704,1,16,000000000,1,01,201712,3,3,01,0,12,56972,76624,76624,A20,
812966233,HOMEBASE SHELTERS OF SALEM,% SUSAN L SMITH,PO BOX 13186,SALEM,OR,97309-1186,0000,03,3,1000,201609,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,L41,
812968454,FAMILY FAITH AND RELATIONSHIP ADVOCATES,,1128 SE STEPHENS ST,ROSEBURG,OR,97470-4820,0000,03,3,2570,201609,1,16,000000000,1,01,,0,0,02,0,11,,,,F01,
812968562,MADISON BASEBALL COMMUNITY,% ERIC BENNETT,2827 NE 53RD AVE,PORTLAND,OR,97213-2567,0000,03,3,1000,201612,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N63,
812970794,APANO STATEWIDE,% JOSEPH SANTOS-LYONS,2788 SE 82ND AVE,PORTLAND,OR,97266-1576,0000,04,3,3000,201708,2,00,000000000,1,01,201706,3,4,01,0,06,69640,144078,144078,A23,APANO
812974511,PEACEFUL INTERFAITH CREATIONS INCORPORATED,% DANIEL MARK,1017 CRIMSON CT,TALENT,OR,97540-9301,0000,03,3,2000,201607,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,R30,
812981525,KLAMATH FALLS TRAP-NEUTER-RETURN,,6510 S SIXTH STREET 13,KLAMATH FALLS,OR,97603-7112,0000,03,3,1240,201611,1,16,000000000,5,01,201512,0,0,02,0,12,0,0,0,D20,
812986242,FAB PERFORMANCES,% ANTHONY RUST,4739 LARKWOOD ST,EUGENE,OR,97405-3988,0000,03,3,2300,201609,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A60,
812988874,WILLAMETTE VALLEY YOUTH FOOTBALL & CHEER LEAGUE,% JEFF BROWN,PO BOX 41061,EUGENE,OR,97404-0209,6301,03,9,1000,201801,1,15,000000000,1,01,,0,0,01,0,02,,,,N63,SOUTH EUGENE-CHURCHILL YOUTH FOOTBA
812990845,ROMANIAN MISSION OF MERCY,% DANIEL GHERMAN,7516 SW MACADAM AVE,PORTLAND,OR,97219-3017,0000,03,3,1000,201801,1,04,000000000,1,01,,0,0,00,1,12,,,,Q33,
812991372,OREGON RIVER CLEANUP ASSOCIATION,% WYATT JENKINS,1076 SE 7TH AVE,HILLSBORO,OR,97123-4540,0000,03,3,1200,201608,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,C50,
812994434,ONE VOICE 4 PAWS,% JUNE TAYLOR,2436 HILL ST SE,ALBANY,OR,97322-4263,0000,03,3,1400,201607,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,D01,
812994600,AMP NORTHWEST,% CHARLES STEPHEN CHAPMAN,13048 KNAUS RD,LAKE OSWEGO,OR,97034-1515,0000,03,3,1000,201712,1,16,000000000,1,01,201712,3,4,01,0,12,28347,113105,113105,P73,
813002580,MOVEMENT PROJECT INC,% CECILIA WOODS,628 T ST,SPRINGFIELD,OR,97477-2312,0000,03,3,1000,201611,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,G30,
813009316,OAK CREEK ELEMENTARY PTO,% OAK CREEK PTO,55 KINGSGATE RD,LAKE OSWEGO,OR,97035-1345,0000,03,3,1000,201712,1,15,000000000,1,01,201806,4,4,01,0,06,118620,108913,102596,B94,
813009698,LIBRARIES READING OUTREACH IN CLATSOP COUNTY,% ESTHER MOBERG,1131 BROADWAY ST,SEASIDE,OR,97138-7817,0000,03,3,3000,201608,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,B70,
813024785,LIBRARY FOUNDATION OF WASHINGTON COUNTY OREGON,% LEE VAN DUZER,111 NE LINCOLN ST 250L MS 45,HILLSBORO,OR,97124-3036,0000,03,3,1000,201805,1,15,000000000,1,01,201806,1,1,02,0,06,450,450,450,B11,
813026662,WOMEN IN AVIATION INTERNATIONAL,% ERIN BOSNJAK,23115 AIRPORT ROAD NE,AURORA,OR,97002-8503,4259,03,9,1000,200312,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,B99,WILLAMETTE VALLEY WINGS
813036802,TOFURKY FAMILY FOUNDATION,,PO BOX 483,HOOD RIVER,OR,97031-0016,0000,03,3,1000,201805,1,04,000000000,1,01,201712,3,2,00,1,12,33389,20000,,T90,
813039582,PASSPORT OREGON,% KEVIN FRAZIER,8840 SW COMANCHE CT,TUALATIN,OR,97062-7909,0000,03,3,1200,201607,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N99,
813041698,WAVEPDX INC,,1704 MEADOWS DR,LAKE OSWEGO,OR,97034-6126,0000,03,3,1000,201611,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,S20,
813059626,BAKER CITY FIRE ASSOCIATION INC,% ALAN J BLAIR,1616 2ND ST,BAKER CITY,OR,97814-3807,0000,04,3,2000,201803,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,M02,
813060302,MOST AND MORE,% MURTHY UPADHYAYULA,1742 NW SALTZMAN RD,PORTLAND,OR,97229-4651,0000,03,3,1200,201607,1,15,000000000,2,01,201712,0,0,02,0,12,0,0,0,W99,
813061212,UPPER ROGUE UNITED FUTBOL CLUB INC,,PO BOX 145,EAGLE POINT,OR,97524-0145,0000,03,3,1200,201711,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N60,
813068052,SPECIAL NEEDS ACTIVITIES BOARD,,5356 VILLA DR,KLAMATH FALLS,OR,97603-8093,0000,03,3,1200,201608,1,15,000000000,5,01,201712,1,1,02,0,12,1371,6287,761,,KELLY R DOWELL MBR
813075014,MYHEARTUS INC,,1115 SW SUMMIT VIEW DR,PORTLAND,OR,97225-6197,0000,03,3,1200,201607,1,15,000000000,1,01,201707,0,0,02,0,07,0,0,0,G43,
813082545,MARION E CARL VETERANS MEMORIAL,% LINDA S KLECZYNSKI,2409 A ST,HUBBARD,OR,97032-9521,0000,03,3,1000,201607,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,S20,
813109944,STRONG PARTNERS IN HEALTH,% TERI STRONG,66 CLUB RD STE 120,EUGENE,OR,97401-2439,0000,03,3,1000,201609,1,16,000000000,1,01,,0,0,01,0,12,,,,F30,
813116377,CPL JON SCHUMACHER FOUNDATION,,1820 SW WILLOW PKWY,GRESHAM,OR,97080-5481,0000,03,3,1000,201607,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,W30,
813117605,RICHMOND ELEMENTARY PTC,,466 RICHMOND AVE SE,SALEM,OR,97301-1189,0000,03,3,1000,201609,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,B94,
813128753,DONT SHOOT PORTLAND,,1811 NW COUCH ST APT 303,PORTLAND,OR,97209-2133,0000,03,3,1000,201709,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,R99,TERESSA RAIFORD SOLE MBR
813129157,WOLFBIRD DANCE,% RAVEN JONES,205 SE SPOKANE ST STE 300,PORTLAND,OR,97202-6487,0000,03,3,2000,201702,1,04,000000000,1,01,,0,0,00,1,12,,,,A62,
813137236,PIT BULL OUTPOST RESCUE,,PO BOX 702,LAFAYETTE,OR,97127-0702,0000,03,3,2400,201607,1,15,000000000,1,01,,0,0,02,0,06,,,,D20,
813146606,PAGE PTO,,1300 HAYDEN BRIDGE RD,SPRINGFIELD,OR,97477-1560,0000,03,3,1000,201708,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,B94,
813148863,VETERANS AND FAMILIES RESOURCE CENTER OF OREGON,,11631 SE LINWOOD AVE,MILWAUKIE,OR,97222-2754,0000,03,3,1000,201803,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,
813155871,CASCADIA SEISMIC STRATEGIES INC,,PO BOX 396,CORVALLIS,OR,97339-0396,0000,03,3,2800,201609,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,U40,
813159978,ALOHA CHEER PARENTS CLUB INC,% AMY EYTEL,1641 SW SAHNOW DR,BEAVERTON,OR,97003-3883,0000,03,3,1200,201712,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,B11,
813160660,CROWD CONSCIOUS CORPORATION,,7935 SW 184TH AVE,BEAVERTON,OR,97007-7763,0000,03,3,1237,201608,1,04,000000000,1,01,,0,0,00,1,12,,,,A20,
813162485,ABBAS GARDEN,,7101 SE 127TH AVE,PORTLAND,OR,97236-5009,0000,03,3,1270,201608,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,W99,
813166225,CHILOQUIN FIRE & RESCUE VOLUNTEER ASSOCIATION,% KIM STACEY,PO BOX 437,CHILOQUIN,OR,97624-0437,0000,03,3,1000,201611,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,M24,
813169401,BEYOND BOARDSHORTS,% BEYOND BOARDSHORTS,810 JUNE ST,HOOD RIVER,OR,97031-1907,0000,03,3,1200,201607,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,W99,
813170664,RIDGEVIEW LACROSSE,% LANCE BRANT,698 NW YORK DR,BEND,OR,97703-9732,0000,03,3,1000,201607,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N60,
813185334,PDX-VAN 12 STEP RECOVERY LEAGUE,,PO BOX 18231,PORTLAND,OR,97218-0231,0000,03,3,1000,201607,1,16,000000000,5,01,201712,2,3,01,0,12,16162,63574,63574,N63,
813195809,DAVID DOUGLAS AQUATICS CLUB,% JAMES BOWE,13463 SE KANNE RD,HAPPY VALLEY,OR,97086-5910,0000,03,3,1000,201704,1,16,000000000,1,01,201808,3,4,01,0,08,26872,123311,116618,N67,
813197491,OREGON TRAIL OF HOPE,% DONALD F MAZZIOTTI,1308 NW EVERETT ST,PORTLAND,OR,97209-2629,0000,03,3,1200,201611,1,15,000000000,1,01,201712,1,1,02,0,12,1037,8458,8458,P85,
813197542,TRANSPONDER,,541 WILLAMETTE ST STE 407A,EUGENE,OR,97401-2696,0000,03,3,1200,201610,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,R22,
813197800,RAFIKI VILLAGE PROJECT,,2349 NE 16TH AVE,PORTLAND,OR,97212-4227,0000,03,3,1200,201610,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,Q30,
813200812,MONROE CHEER INC,,PO BOX 10,JUNCTION CITY,OR,97448-0010,0000,03,3,1237,201709,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,O20,
813212682,PARTNERS IN EQUITY & INCLUSION,% MICHELLE VAN RYN,7015 SE 127TH AVE,PORTLAND,OR,97236-5016,0000,03,3,2800,201607,1,16,000000000,1,01,201612,3,4,02,0,12,36373,103273,0,R30,
813225629,CBRS ALLIANCE,% VITAL TECHNICAL MARKETING INC,3855 SW 153RD DR,BEAVERTON,OR,97003-5105,0000,06,3,2000,201809,2,00,000000000,1,01,201712,6,6,01,0,12,1684756,1737884,1737884,S40,
813226303,ANI-CARE ANIMAL SHELTER INC,,3616 HIGHWAY 201,ONTARIO,OR,97914-8826,0000,03,3,1000,201804,1,15,000000000,1,01,,0,0,01,0,12,,,,D20,
813231031,DAVID WESLEY FOUNDATION,,PO BOX 691,PHOENIX,OR,97535-0691,0000,03,3,1200,201607,1,16,000000000,1,01,,0,0,02,0,06,,,,A12,
813232238,PARTNERS FOR THE PAC,,PO BOX 1476,ASTORIA,OR,97103-1476,0000,03,3,1000,201707,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,A61,
813236057,GOLD BEACH MAIN STREET,,29985 HARBOR WAY,GOLD BEACH,OR,97444-0000,0000,03,3,1000,201704,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,S20,
