,year,ein,object_id,taxpayer_name,compensation
462,2018,930266190,201832819349300828,RIVER VIEW CEMETERY ASSOCIATION,1011275
222,2018,931228867,201832819349300118,NORTHWEST ENERGY EFFICIENCY ALLIANCE,11487698
3064,2018,930983539,201832799349300503,FRIENDS OF ASTORIA COLUMN INC,180087
2974,2018,237088797,201832789349301413,THEOSOPHICAL SOCIETY IN PORTLAND,0
3056,2018,930819844,201832779349301103,PORTLAND BASKETBALL OFFICIALS ASSOCIATION,81237
6874,2018,264297835,201832779349300923,SPRUCE PLACE INC,0
6780,2018,562344703,201832779349300848,LACELEAF CORPORATION,0
3814,2018,930441766,201832779349300728,UNITED WAY OF THE KLAMATH BASIN,134471
6400,2018,930575922,201832779349300228,AIA OREGON,0
1852,2018,930848122,201832759349301008,GRANTS PASS FAMILY YMCA CO EXECUTIVE DIRECTOR,1561342
5846,2018,931063521,201832759349300248,MARKHAM CHILDRENS CARE ASSOCIATION INC,164479
638,2018,237153987,201832749349301218,BOYS AND GIRLS CLUB OF CORVALLIS INC,1585589
2882,2018,931038827,201832749349300443,CASCADES RAPTOR CENTER,425307
740,2018,930687438,201832719349301118,KIDS AND COMPANY OF LINN COUNTY,4689477
398,2018,930746782,201832719349300238,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,5255834
1972,2018,205797920,201832699349301013,PUBLIC DEFENDER OF MARION COUNTY INC,1481529
4964,2018,931320573,201832689349300988,BASIN YOUTH FOR CHRIST,145579
5704,2018,237358083,201832689349300853,CFA SOCIETY OF PORTLAND INC,0
1952,2018,431964291,201832649349301323,REID SAUNDERS ASSOCIATION,415156
6722,2018,936032414,201832639349301403,VETERANS OF FOREIGN WARS POST 3440,4200
3934,2018,205773688,201832639349300133,RUGGED CROSS RANCH MINISTRIES,30536
5244,2018,930704480,201832629349300518,OREGON ADULT SOCCER ASSOCIATION INC,148013
4452,2018,930386355,201832609349301363,JUNIOR LEAGUE OF PORTLAND OREGON,0
4482,2018,931035820,201832589349300503,TRIANGLE PRODUCTIONS,178716
3616,2018,931330699,201832579349301253,LAKE COUNTY RESOURCES INITIATIVE,236085
760,2018,930368760,201832579349301013,BEAVER CREEK COOPERATIVE TELEPHONE COMPANY,115911
2646,2018,930937296,201832579349300908,INTERNATIONAL PINOT NOIR ASSOCIATION INC,221687
2014,2018,930591386,201832569349301073,HOMESTEAD YOUTH AND FAMILY SERVICES INC,1073135
5534,2018,262194507,201832569349300883,UNITED STATES POSTGRESQL ASSOCIATION,0
4876,2018,936041250,201832569349300748,ENDOWMENT FUND OF ZION LUTHERAN CHURCH OF PORTLAND,0
1794,2018,232743830,201832539349300548,OREGON GOLF ASSOCIATION,694424
4824,2018,943091689,201832539349300043,OREGON JUNIOR GOLF FUND INC,0
2358,2018,930805594,201832489349301118,INTERNATIONAL SUMMERSTAYS,581513
824,2018,930691238,201832479349301423,ASHLAND COMMUNITY HOSPITAL FOUNDATION,0
3716,2018,936042000,201832479349301173,ALPHA PHI HOUSE ASSOCIATION CO CARLA HOFFMAN,154707
4464,2018,936044352,201832439349300238,OLD CHURCH SOCIETY INC,152959
4880,2018,930388548,201832429349301078,ALPHA ZETA ASSOCIATION OF PI KAPPA PHI CORP,0
6866,2018,930986379,201832419349301128,FRANKLIN BUTTE MASONIC CEMETERY INC,0
5128,2018,465066887,201832419349300533,HOPE AFRICA INTERNATIONAL,22117
994,2018,930196227,201832409349301313,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 280,1063764
6542,2018,930852914,201832409349301068,WEST SALEM ROTARY INC,0
6128,2018,331074344,201832409349300423,NORTHWEST VEG,69412
936,2018,474968611,201832399349301258,REDISCOVER THE FALLS,0
6474,2018,930349073,201832399349301228,CANBY AREA CHAMBER OF COMMERCE,116026
2704,2018,931287234,201832399349300778,FOSTERCLUB INC,527898
2964,2018,936088847,201832359349300733,PERRYDALE DOMESTIC WATER ASSOCIATION,173689
5330,2018,651224857,201832339349301208,FATHERS HEART STREET MINISTRY,131647
5544,2018,930367859,201832339349301158,SEASIDE ELKS LODGE LODGE NO 1748,63588
890,2018,930563797,201832329349301118,EUGENE MISSION INC,1921062
3614,2018,260322213,201832299349300643,ON-THE-MOVE COMMUNITY INTEGRATION,424660
2382,2018,931306035,201832289349301153,MY FATHERS HOUSE A COMMUNITY SHELTER INC,410114
6824,2018,930799374,201832279349303518,SUTHERLIN SENIORS INC,0
6394,2018,510186079,201832279349303458,DESCHUTES COUNTY HISTORICAL SOCIETY,94471
6802,2018,931053941,201832279349303403,FRIENDS OF SP4449 INC,0
632,2018,930718154,201832279349303188,NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,3982441
6832,2018,936090977,201832279349302693,OREGON CHAPTER OF THE FELLOWS OF THE AMERICAN COLLEGE OF SURGEONS,0
3272,2018,930452721,201832279349302373,BENEVOLENT AND PROTECTIVE ORDER OF ELKS-BROOKINGS LODGE 1934,78203
5918,2018,930839390,201832279349302103,RIVERSIDE MANOR INC,28094
4192,2018,204034255,201832279349300028,RETURNING VETERANS PROJECT,201066
2366,2018,931320051,201832269349302763,WILDCAT RIDGE SANCTUARY,160111
1790,2018,931012686,201832269349302218,MENTAL HEALTH ASSOCIATION OF OREGON,1060698
6244,2018,930403070,201832259349302128,HARNEY COUNTY CHAMBER OF COMMERCE,81710
4326,2018,930775337,201832259349301428,TETON NON PROFIT HOUSING CORPORATION,92148
204,2018,810609831,201832259349300963,COLUMBIACARE SERVICES INC,24677619
198,2018,930454786,201832229349301433,ST VINCENT DE PAUL SOCIETY OF LANE COUNTY INC,16750536
2728,2018,931155559,201832229349301033,COMMUNITY PARTNERS FOR AFFORDABLE HOUSING INC,440619
482,2018,931255764,201832189349301063,UA UNION LOCAL NO 290 PLUMBER STEAMFITTER AND SHIPFITTER INDUSTRY EDUCATIONAL REIMBURSEMENT,0
2752,2018,936031792,201832159349300423,WILLAMETTE HERITAGE CENTER,553649
2860,2018,462041048,201832139349301603,ENLIGHTENED THEATRICS,324192
6302,2018,930801653,201832129349300733,OREGON HEALTH DECISIONS INC,79321
5228,2018,260068805,201832129349300548,LOVE IN THE NAME OF CHRIST INC,129711
2006,2018,930196305,201832119349301328,INTERNATIONAL LONGSHOREMENS AND WAREHOUSE LOCAL 8,671663
4240,2018,930821217,201832089349300928,OREGON FENCING ALLIANCE,269050
6862,2018,270010481,201832079349300913,WILLAMETTE VALLEY YOUTH FOOTBALL AND CHEER LEAGUE,0
4846,2018,300516378,201832079349300823,BECAUSE PEOPLE MATTER,131682
5198,2018,611739048,201832059349300128,OREGON AND SOUTHERN IDAHO LABORERS - EMPLOYERS COOPERATION AND EDUCATION TRUST,0
3504,2018,270926234,201832019349301008,YU CONTEMPORARY INC DBA YALE UNION,153742
2950,2018,454021068,201831999349300213,NORTHWEST GAS ASSOCIATION,472613
4592,2018,936097252,201831989349300618,HOSEA YOUTH SERVICES PROJECT,125814
5384,2018,300403929,201831989349300418,NAMC OREGON,164307
484,2018,930454456,201831989349300138,HARNEY ELECTRIC COOPERATIVE INC,3384734
4546,2018,462885106,201831949349301423,TREEHOUSE NURSERY,248335
798,2018,931098105,201831909349301328,FRIENDS OF THE CHILDREN-PORTLAND,4373338
6152,2018,936038634,201831909349300948,UNITED WAY OF COLUMBIA COUNTY,60891
1590,2018,931079241,201831909349300233,PORTLAND CITY UNITED SOCCER CLUB,1099062
4624,2018,475136245,201831879349300908,GLOBAL CITIZENSHIP ALLIANCE,163271
2076,2018,931003193,201831869349300953,TECHNOLOGY ASSOCIATION OF OREGON,739196
2244,2018,205787774,201831839349301123,COMPASSION FIRST,564637
2792,2018,262061664,201831809349301053,BLOOM PROJECT,83928
2768,2018,930122401,201831809349301018,BENEVOLENT AND PROTECTIVE ORDER OF ELKS BEND ELKS LODGE NO 1371,23688
4486,2018,262910949,201831809349300728,GORGE GROWN FOOD NETWORK,141480
220,2018,930323147,201831779349300628,SEIU LOCAL 503 OREGON PUBLIC EMPLOYEES UNION,14171539
7094,2018,264524646,201831719349301363,MID ROGUE FOUNDATION,0
1810,2018,930457167,201831709349300028,TILLAMOOK COUNTY FAMILY YMCA,888858
4710,2018,931270843,201831699349301163,SCHWEIGER MEMORIAL SCHOLARSHIP FUND,0
1676,2018,930766087,201831699349300313,OREGON GYMNASTICS ACADEMY,1301490
3936,2018,931255633,201831659349301343,HILLSBORO SOCCER CLUB,182065
1282,2018,204641665,201831659349301243,URBAN GLEANERS,294737
5710,2018,510227061,201831659349301203,HILLSBORO FIREFIGHTERS ASSOCIATION,14054
2526,2018,930627041,201831659349301003,OREGON PACIFIC-CASCADE CHAPTER,335159
1138,2018,272459165,201831649349301028,ROBERT J AND LEONA DEARMOND PUBLIC FOUNDATION,0
6574,2018,911768637,201831649349301013,COLLEGE MANOR ASSOCIATES INC,0
4434,2018,931216398,201831649349300943,OAKHILL ASSOCIATES INC,0
3574,2018,270938109,201831639349300233,HOUSING INDEPENDENCE INC,575554
2778,2018,930818729,201831599349300613,KLAMATH BASIN WATER USERS PROTECTIVE ASSOCIATION,190739
5502,2018,452852652,201831569349300428,WIND AND OAR BOAT SCHOOL,103501
1062,2018,936034757,201831569349300308,WORLD FORESTRY CENTER,1178960
7090,2018,936027259,201831569349300123,PORTLAND CHINESE SCHOLARSHIP FOUNDATION,0
6738,2018,200845058,201831559349300348,HOUSING OPPORTUNITIES TEAM,0
2692,2018,680546503,201831539349300403,ADOPTION AVENUES,295415
2196,2018,911821187,201831499349300298,CRYSTAL PEAKS YOUTH RANCH CO,776128
5464,2018,201109235,201831439349300618,VILLAGE FREE SCHOOL,194260
5026,2018,930256905,201831439349300333,PORTLAND GUN CLUB,0
4514,2018,460685338,201831429349300813,JOSEPHY CENTER FOR ARTS AND CULTURE,131607
2942,2018,930256561,201831409349300103,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS LOCAL 43,235487
3374,2018,931261580,201831389349300633,PETER AND JULIE STOTT FOUNDATION,0
6026,2018,931294230,201831359349314388,COMPASS HOUSE INC,260437
4658,2018,262907232,201831359349314103,MAIN STREET OREGON CITY,177204
7052,2018,930395578,201831359349313958,MCLOUGHLIN MEMORIAL ASSOCIATION,15417
5208,2018,930396033,201831359349313953,DELTA UPSILON FRATERNITY OSU CHAPTER,0
5280,2018,930652807,201831359349313858,EAST METRO ASSOCIATION OF REALTORS,102329
2004,2018,930935721,201831359349313793,CLEAN RIVERS COOPERATIVE INC,0
6170,2018,452090544,201831359349313763,ISLAMIC COMMUNITY CENTER OF HILLSBORO,0
3424,2018,721613750,201831359349313673,GUARDIAN GROUP,44302
4630,2018,743140832,201831359349313583,AFRICAN AMERICAN ALLIANCE FOR HOMEO,232611
3364,2018,20658798,201831359349313268,FR BERNARD YOUTH CENTER INC,202358
6520,2018,472189863,201831359349312768,HIGH DESERT SHOOTING SPORTS FOUNDATION,0
6558,2018,481268855,201831359349312758,FRIENDS OF THE STRAUB ENVIRONMENTAL LEARNING CENTER,43723
4030,2018,931090685,201831359349312658,ALBANY AREA HABITAT FOR HUMANITY INTERNATIONAL,238591
5690,2018,931153131,201831359349311793,MAKINDU CHILDRENS PROGRAM,27940
5150,2018,931200931,201831359349311523,NETCORPS,182651
5592,2018,930347514,201831359349309888,ODD FELLOWS CEMETERY ASSOCIATION OF LEBANON,97265
3292,2018,936034527,201831359349309633,OREGON TRACK CLUB INC,25242
3382,2018,930562275,201831359349308373,KLAMATH CATTLEMANS ASSOCIATION,0
382,2018,237366812,201831359349308013,ROGUE COMMUNITY HEALTH,12967146
5962,2018,463794416,201831359349306243,CONSTRUCT FOUNDATION,0
5586,2018,911826263,201831359349306238,LOWER NEHALEM WATERSHED COUNCIL,55239
4692,2018,930896872,201831359349306103,FOOTHILLS SOCCER CLUB,7059
5180,2018,271945025,201831359349305648,JOES PLACE MINISTRIES,143672
5564,2018,161774114,201831359349305273,CRACKED POTS INC,74658
6962,2018,930961591,201831349349310863,OREGON COLLEGE OF ART AND CRAFT FOUNDATION,0
5174,2018,931318144,201831349349310768,COASTER THEATER FOUNDATION,0
6698,2018,936031287,201831349349310628,PORT ORFORD COMMUNITY AMBULANCE INC,130063
2918,2018,943074341,201831349349310578,FRIENDS OF VISTA HOUSE,242263
1712,2018,930429383,201831349349310118,CANYONVILLE CHRISTIAN ACADEMY,994071
296,2018,930554941,201831349349309198,COMMUNITY ACTION ORGANIZATION,12716460
2140,2018,263458029,201831349349305263,NORTHWEST MOTHERS MILK BANK,570782
2832,2018,930691750,201831349349303508,THE HARBOR,344374
202,2018,930386966,201831349349303048,TRILLIUM FAMILY SERVICES,34228235
6986,2018,331054969,201831329349300213,MCKENZIE COMMUNITY TRACK AND FIELD,0
6960,2018,930740911,201831329349300028,WILLAMETTE FARM AND FOOD COALITION,113623
3482,2018,930697099,201831319349304348,HISTORIC PRESERVATION LEAGUE OF OREGON DBA RESTORE OREGON,325787
6018,2018,911084551,201831319349304263,PACIFIC NORTHWEST SOFTWARE QUALITY CONFERENCE,0
6108,2018,931329669,201831319349303133,ASHLAND EMERGENCY FOOD BANK,54881
604,2018,930632048,201831309349304003,ALVORD-TAYLOR INC,8792548
5648,2018,930201420,201831309349301148,JOSEPHINE MEMORIAL PARK ASSOCIATION DBA HILLCREST MEMORIAL PARK,48973
4428,2018,911848416,201831299349303138,TILLAMOOK COUNTY HABITAT FOR HUMANITY INC,154610
7334,2018,900419150,201831299349302888,MAXS BLUE BUTTERFLY,0
7162,2018,936015456,201831299349301338,JOSEPHINE COUNTY HISTORICAL SOCIETY,33336
7086,2018,930897161,201831289349302853,NORTH TILLAMOOK LIBRARY BOARD,0
794,2018,930495706,201831289349302278,OREGON ASSOCIATION OF REALTORS,1731119
6798,2018,931294292,201831279349302358,UGMW NON-PROFIT DEVELOPMENT CORP,0
1336,2018,320082786,201831249349301518,FORWARD STRIDE,509022
3296,2018,931213641,201831239349301283,WESTERN INSTITUTE OF NURSING,380028
450,2018,930712867,201831219349301873,ROGUE VALLEY MANOR FOUNDATION INC,197247
4600,2018,930585893,201831219349301853,CONSUMER CREDIT COUNSELING SERVICE OF SOUTHERN OREGON INC,235416
4850,2018,930819366,201831099349301303,PORTLAND BUSINESS ALLIANCE CHARITABLE INSTITUTE INC,105633
5974,2018,320300896,201831079349301708,FRIENDS OF CRESTON CHILDRENDS DENTAL CLINIC,100655
306,2018,930446527,201831069349301263,OREGON SYMPHONY ASSOCIATION,10523419
6280,2018,201037078,201830969349300423,WALLOWA LAND TRUST,122534
6252,2018,931296155,201830959349300403,RESPONDER LIFE,121121
2218,2018,930196935,201830959349300343,IRVINGTON CLUB,638373
4556,2018,931127258,201830939349301153,H2O HELP AND HOPE TO OTHERS,226366
1650,2018,930513239,201830879349300728,CASCADE CENTRAL CREDIT UNION,660728
2780,2018,930884453,201830799349300828,HARDY PLANT SOCIETY OF OREGON,0
1864,2018,562459737,201830789349300873,ACHIEVEMENT REWARDS FOR COLLEGE SCIENTISTS FOUNDATION INC OREGON CHAPTER,0
2158,2018,202012406,201830729349301008,NORTHWEST PROFESSIONAL DANCE PROJECT DBA NORTHWEST DANCE PROJECT,908493
4578,2018,472943786,201830729349300713,WAYFINDING ACADEMY,168444
4244,2018,930694295,201830729349300503,MID LANE CARES,80113
758,2018,943113836,201830689349301048,GREENBELT LAND TRUST,578276
2002,2018,262020559,201830669349301063,BEND ATTORNEY GROUP,105740
4262,2018,461675159,201830649349300968,PROJECT LEMONADE INC CO CYNTHIA FRASER,51207
5814,2018,936033838,201830649349300218,TUALATIN HILLS PARK FOUNDATION,0
5638,2018,471489673,201830609349301208,PINELOW PARK AND CONFERENCE CENTER,0
2118,2018,271916927,201830549349300118,CLACKAMAS ACADEMY OF INDUSTRIAL SCIENCES,1250658
1216,2018,930797531,201830519349300538,WALDORF ASSOCIATION OF PORTLAND INC,2305862
6436,2018,261328991,201830469349302223,SOUTHERN COOS HEALTH FOUNDATION,0
4342,2018,930553172,201830469349300228,MENNONITE CAMP ASSOCIATION OF OREGON INC,170920
3306,2018,930721765,201830449349300118,SOCIETY FOR INHERITED METABOLIC DISORDERS,24273
212,2018,930473211,201830439349300793,MENNONITE HOME OF ALBANY INC,15958563
2534,2018,943125475,201830409349300423,ETERNAL PERSPECTIVE MINISTRIES,330148
5226,2018,943163349,201830369349301163,RVM BEND HOUSING CORPORATION PILOT BUTTE RETIREMENT CENTER,97731
5972,2018,943030991,201830309349301688,MID-VALLEY CHARITABLE FUND,0
6498,2018,930383321,201830239349301103,SOUTHERN OREGON HISTORICAL SOCIETY,145245
3406,2018,930911198,201830169349300513,OREGON WINE ADVOCACY COUNCIL,221552
6590,2018,943097459,201830119349300323,TILLAMOOK ANGLERS INC,0
570,2018,930547036,201823559349300902,OREGON COAST COMMUNITY ACTION,6524460
4690,2018,930406532,201823559349300817,HERMISTON CHAMBER OF COMMERCE,140654
1026,2018,931228509,201823549349300622,ORGANIC MATERIALS REVIEW INSTITUTE,3443956
4852,2018,930799344,201823549349300317,SHELTER FROM THE STORM,215992
2074,2018,930555518,201823539349300532,MID-COLUMBIA COMMUNITY ACTION COUNCIL,548771
3026,2018,931196151,201823539349300032,MERCIFUL SAMARITAN INC,134692
5714,2018,930652737,201823519349301077,BIG-LITTLE SCHOOL,189814
428,2018,930571472,201823519349300332,NATIONAL PSORIASIS FOUNDATION,6072178
7022,2018,453508575,201823519349300307,ARLINGTON CLUB HERITAGE FOUNDATION,0
5740,2018,237047439,201823519349300047,INSPIRATORS INCORPORATED,0
2484,2018,274821123,201823479349301212,RIVERS EDGE ACADEMY CHARTER SCHOOL,796570
3404,2018,936031803,201823449349300957,ROTARY CLUB OF KLAMATH FALLS,0
914,2018,820569407,201823449349300782,EDUCATIONAL POLICY IMPROVEMENT CENTER DBA INFLEXION,3772801
3808,2018,311532248,201823419349300627,HIGH DESERT CHRISTIAN COLLEGE DBA KILNS COLLEGE,297745
1140,2018,911828325,201823399349300567,WESTERN VALLEY WALDORF ASSOCIATION,2471744
5270,2018,930876290,201823379349300387,OPEN DOOR COUNSELING CENTER,287130
928,2018,930741267,201823379349300217,VERMONT HILLS FAMILY LIFE CENTER,4148840
7258,2018,320420513,201823359349300302,SOUTH MORROW COUNTY SCHOLARSHIP INC,0
3678,2018,452937097,201823349349300622,ALOHA COMMUNITY LIBRARY ASSOCIATION,309781
5442,2018,930968756,201823339349300822,CORVALLIS YOUTH SYMPHONY ASSOCIATION,180111
4394,2018,930423900,201823339349300617,OREGON ACADEMY OF FAMILY PHYSICIANS,224053
3744,2018,930814445,201823339349300522,GREATER EASTERN OREGON DEVELOPMENT CORP,267009
5480,2018,205953011,201823329349300412,ST VINCENT DE PAUL SOCIETY BEND - ST FRANCIS CONFERENCE,58144
3646,2018,931122800,201823319349300637,SABLE HOUSE,240577
5344,2018,814341457,201823319349300112,CASONS PLACE-GRIEF SUPPORT FOR CHILDREN AND FAMILIES OF EASTERN OR,0
3144,2018,931269989,201823309349300417,EAST WA COUNTY SHELTER,467874
2398,2018,931246605,201823259349300812,COMMUNITY TRANSITIONAL SCHOOL,738189
5980,2018,262213911,201823259349300507,REDEEMING THE NATIONS MINISTRIES,53360
3864,2018,204021573,201823249349300327,OWHYEE WATERSHED COUNCIL,96260
1010,2018,931301792,201823249349300122,MULTNOMAH LEARNING ACADEMY,2879828
2416,2018,930772616,201823209349300732,GOOD SAMARITAN MINISTRIES,275978
4276,2018,270745177,201823209349300237,BETHEL EDUCATION FOUNDATION,46632
4424,2018,931313980,201823199349320652,OREGON ASSOCIATION OF MINORITY ENTREPRENEURS - GROUP,188934
3170,2018,931246139,201823199349320577,KLAMATH-SISKIYOU WILDLANDS CENTER,542429
7060,2018,271632226,201823199349320457,KATIES KAUSE,35910
858,2018,930278486,201823199349320112,SHEET METAL WORKERS INTERNATIONAL ASSOCIATION LOCAL UNION NO 16,1454597
5848,2018,461470791,201823199349319562,WAVERLEY HISTORIC FOUNDATION,0
2206,2018,271158468,201823199349319542,HELPING HANDS RE-ENTRY OUTREACH CENTERS,361826
1012,2018,930836166,201823199349319172,CARE PARTNERS,3384095
864,2018,930115390,201823199349319127,OREGON-COLUMBIA CHAPTER OF THE ASSOC GENERAL CONTRACTORS OF AMERICA,2729206
5486,2018,930857287,201823199349318937,OREGON REGION SPORTS CAR CLUB OF AM,16545
1846,2018,941712448,201823199349318717,WESTERN FIRE CHIEFS ASSOCIATION INC,858683
4780,2018,930414274,201823199349318627,HUDSON BAY DISTRICT IMPROVEMENT CO,145879
5920,2018,412097602,201823199349318577,VOICE OF PEACE CHRISTIAN MISSION,78862
2448,2018,930421613,201823199349318567,SALEM ART ASSOCIATION,472102
6008,2018,474702962,201823199349318552,NA HOA O HIKI NO,38892
1044,2018,930865678,201823199349318482,TRAVEL SALEM,758069
3608,2018,931260080,201823199349318422,LEBANON COMMUNITY HOSPITAL FOUNDATION,0
6012,2018,462572370,201823199349318317,GREATER PORTLAND PARTNERSHIP FOR ECONOMIC ADVANCEMENT,87453
40,2018,931124326,201823199349318132,INTERCOMMUNITY HEALTH PLANS INC,15649307
1462,2018,930712890,201823199349318057,ALBANY GENERAL HOSPITAL FOUNDATION,0
7264,2018,270187676,201823199349317712,BUILDING PARTNERS FOR AFFORDABLE HOUSING,25588
4726,2018,201285400,201823199349317697,SISKIYOU FIELD INSTITUTE,189503
5812,2018,371755279,201823199349317367,CENTRAL OREGON VETERANS RANCH,90129
3330,2018,203534560,201823199349316832,FAMILY ACCESS NETWORK FOUNDATION,0
4164,2018,943117919,201823199349316632,ST JOHNS FOOD SHARE,0
1878,2018,930391641,201823199349316477,TURNER RETIREMENT HOMES INC,879603
3540,2018,200155231,201823199349316177,BENDFILM INC,99349
5650,2018,472178191,201823199349315767,QUEPASANA FOUNDATION,0
6232,2018,931306211,201823199349315722,CMH AUXILIARY,0
4318,2018,930699977,201823199349315237,PINE EAGLE HEALTH PLANNING COMMITTEE CO PINE EAGLE CLINIC,193729
