year,ein,object_id,form,source,compensation,income,revenue,assets,expenses
2018,320361565,201921349349306157,IRS990,part_i,0,1143,60031,146393,58888
2018,237047439,201823519349300047,IRS990,part_i,0,22602,117334,118072,94732
2018,930926682,201920099349300917,IRS990,part_i,189181,-111262,213216,441043,324478
2018,931321388,201813189349312826,IRS990,part_i,54022,-11453,403049,11724,414502
2018,823071470,201901369349100440,IRS990PF,pf_part_i,0,0,213064,,19473
2018,930593026,201911309349305231,IRS990,part_i,89462,34460,213053,175623,178593
2018,453366145,201713189349200131,IRS990EZ,ez_part_i,20830,45844,128603,148846,82759
2018,452252926,201920799349300332,IRS990,part_i,111142,-19819,212663,61083,232482
2018,043549245,201823209349200722,IRS990EZ,ez_part_i,0,18722,88025,61486,69303
2018,571191574,201822259349200332,IRS990EZ,ez_part_i,75912,-113906,52866,100286,166772
2018,208452489,201942219349300814,IRS990,part_i,0,28576,212292,110647,183716
2018,930504197,201842769349301149,IRS990,part_i,90469,17277,233003,226524,215726
2018,752976913,201911929349301636,IRS990,part_i,72819,19856,212212,781178,192356
2018,931112359,201803479349300825,IRS990,part_i,118835,36855,212127,124623,175272
2018,930853027,201911369349300941,IRS990,part_i,0,-22316,212099,91231,234415
2018,811469719,201942569349301209,IRS990,part_i,0,76610,211866,134540,135256
2018,311552940,201932199349300363,IRS990,part_i,50886,47285,211806,664676,164521
2018,510458157,201822839349200037,IRS990EZ,ez_part_i,114478,-75726,160615,56747,236341
2018,880485247,201901279349101605,IRS990PF,pf_part_i,23568,0,88210,,161445
2018,930562411,201833179349305573,IRS990,part_i,173030,-24141,233598,562196,257739
2018,911271755,201802839349301405,IRS990,part_i,0,47959,221679,291860,173720
2018,931056649,201931359349306298,IRS990,part_i,131413,-25960,211477,642595,237437
2018,931067999,201910509349300316,IRS990,part_i,37450,47733,209803,263837,162070
2018,510188704,201932559349301158,IRS990,part_i,144246,168,191914,335647,191746
2018,930619849,201931219349301808,IRS990,part_i,93573,-121360,192101,1347980,313461
2018,930877843,201911829349301326,IRS990,part_i,0,26210,210994,305421,184784
2018,454754699,201843199349307804,IRS990,part_i,23258,19527,210982,28209,191455
2018,463534725,201910449349301416,IRS990,part_i,0,-204663,210875,3707513,415538
2018,237451789,201922829349301352,IRS990,part_i,49500,42562,210688,236808,168126
2018,272433812,201932499349301458,IRS990,part_i,0,-12857,210337,8249,223194
2018,930122388,201931769349300433,IRS990,part_i,40596,10168,159581,1067323,149413
2018,562546108,201821669349301042,IRS990,part_i,126479,19068,215148,136477,196080
2018,930881673,201931209349100618,IRS990PF,pf_part_i,0,0,144384,,60340
2018,331001225,201930949349301253,IRS990,part_i,46980,72892,210003,487416,137111
2018,386089294,201811309349304041,IRS990,part_i,0,72655,204888,608880,132233
2018,721613215,201813159349300406,IRS990,part_i,0,100051,248316,404799,148265
2018,464365248,201813189349310396,IRS990,part_i,0,59910,310321,1195270,250411
2018,931296877,201930459349301253,IRS990,part_i,160653,6337,208777,90998,202440
2018,201691293,201901349349303495,IRS990,part_i,0,72849,191031,1021454,118182
2018,936044347,201843179349302274,IRS990,part_i,59664,8323,225560,305193,217237
2018,936033847,201930309349300318,IRS990,part_i,0,6027,122919,226698,116892
2018,931309882,201901979349300970,IRS990,part_i,54172,75384,207245,263899,131861
2018,911107572,201921359349303812,IRS990,part_i,69007,22665,206110,12129,183445
2018,453764014,201813039349201166,IRS990EZ,ez_part_i,0,-4158,98340,18154,102498
2018,931329669,201922689349300837,IRS990,part_i,68123,27681,207504,793862,179823
2018,453599268,201911349349308156,IRS990,part_i,95551,18465,194906,56760,176441
2018,931140644,201931989349300333,IRS990,part_i,0,5731,141146,332899,135415
2018,260015593,201930529349300748,IRS990,part_i,159612,-50436,207090,75924,257526
2018,472354839,201920599349300912,IRS990,part_i,59017,13715,198473,98329,184758
2018,930478496,201833519349300413,IRS990,part_i,7088,14430,72986,1064761,58556
2018,260310749,201931359349312623,IRS990,part_i,0,20268,206854,1054258,186586
2018,930523882,201821349349308477,IRS990,part_i,39958,15974,206743,501304,190769
2018,330568058,201931019349300308,IRS990,part_i,0,15566,206562,224058,190996
2018,930666567,201912419349301121,IRS990,part_i,0,83396,206503,1074405,123107
2018,331074344,201941349349310499,IRS990,part_i,68317,3185,198149,206881,194964
2018,201384232,201941579349300429,IRS990,part_i,20408,29467,205137,251948,175670
2018,936096495,201910359349301216,IRS990,part_i,0,-117253,67332,191484,184585
2018,463450243,201931349349309173,IRS990,part_i,178098,-56369,205348,178802,261717
2018,510197068,201921349349309807,IRS990,part_i,27353,3917,138787,102643,134870
2018,943179782,201911339349307726,IRS990,part_i,54730,-50241,205196,828632,255437
2018,542131344,201901349349303690,IRS990,part_i,32665,9510,168267,633876,158757
2018,931320252,201901289349301085,IRS990,part_i,1000,14063,135298,28803,121235
2018,460889736,201931229349301418,IRS990,part_i,79528,-5313,188338,168149,193651
2018,931277874,201920749349301572,IRS990,part_i,134585,-3791,161888,11254,165679
2018,931229674,201813149349300231,IRS990,part_i,0,107356,169030,1147888,61674
2018,261931455,201921359349313522,IRS990,part_i,0,-24140,192667,1116453,216807
2018,931309770,201823189349206357,IRS990EZ,ez_part_i,14049,75353,168061,-218903,92708
2018,936038634,201901849349301155,IRS990,part_i,48044,27532,204145,312830,176613
2018,930912648,201803179349307915,IRS990,part_i,0,9604,99001,32161,89397
2018,930814440,201901349349308235,IRS990,part_i,101100,13118,203966,19007,190848
2018,474752247,201813179349204216,IRS990EZ,ez_part_i,0,10649,136820,66743,126171
2018,931305543,201901339349307630,IRS990,part_i,0,10713,194364,80370,183651
2018,465607290,201803109349301420,IRS990,part_i,110362,-142454,203406,336807,345860
2018,911751981,201901339349307535,IRS990,part_i,176738,-8146,203087,143142,211233
2018,930806236,201803179349305905,IRS990,part_i,126239,246,202765,166143,202519
2018,930939895,201912249349301661,IRS990,part_i,135337,10114,198716,115375,188602
2018,454331368,201940749349301279,IRS990,part_i,50392,23864,202500,146894,178636
2018,930906775,201900599349300715,IRS990,part_i,0,95590,198212,157311,102622
2018,452090544,201831359349313763,IRS990,part_i,0,169121,202450,917681,33329
2018,930592392,201920109349300502,IRS990,part_i,56982,25138,226668,153146,201530
2018,936041284,201940109349300804,IRS990,part_i,19818,-2936,138102,309792,141038
2018,936028976,201931029349200313,IRS990EZ,ez_part_i,0,-18928,68130,52004,87058
2018,930608936,201940799349300609,IRS990,part_i,139031,-15121,202086,334838,217207
2018,931018566,201921299349302807,IRS990,part_i,0,164371,201913,220907,37542
2018,812940849,201842849349200039,IRS990EZ,ez_part_i,0,49448,51153,50163,1705
2018,930740519,201931429349301963,IRS990,part_i,0,17141,190030,1690153,172889
2018,270153544,201931299349301138,IRS990,part_i,0,203,201295,139084,201092
2018,931209647,201812839349301081,IRS990,part_i,0,-26081,136118,828590,162199
2018,931274760,201930369349300733,IRS990,part_i,0,137222,174311,260574,37089
2018,930948164,201803179349201245,IRS990EZ,ez_part_i,55229,13573,174378,43369,160805
2018,261364704,201901349349300205,IRS990,part_i,0,159,200905,20587,200746
2018,930824528,201833179349300448,IRS990,part_i,0,447,202148,305105,201701
2018,936043858,201842609349301219,IRS990,part_i,0,-20604,191930,911025,212534
2018,931250270,201930109349300913,IRS990,part_i,23856,4296,420488,1019705,416192
2018,680624507,201802479349301025,IRS990,part_i,0,-7033,211447,324882,218480
2018,936028398,201901209349301760,IRS990,part_i,0,200000,200000,1551159,0
2018,814098939,201813199349312301,IRS990,part_i,0,225739,230439,230439,4700
2018,823282985,201922809349301402,IRS990,part_i,0,-56924,200000,3176,256924
2018,936036286,201920429349200587,IRS990EZ,ez_part_i,65964,17425,199935,101928,182510
2018,270568541,201912489349301006,IRS990,part_i,74658,28599,199762,821341,171163
2018,931236371,201823189349205657,IRS990EZ,ez_part_i,0,-25283,40561,130680,65844
2018,720809404,201902529349200910,IRS990EZ,ez_part_i,0,140054,199675,172502,59621
2018,300224915,201823139349201477,IRS990EZ,ez_part_i,0,27951,174535,31391,146584
2018,910977708,201932259349200928,IRS990EZ,ez_part_i,0,21613,199658,349767,178045
2018,930987736,201901349349202865,IRS990EZ,ez_part_i,86584,18730,163983,209567,145253
2018,936029134,201813199349312296,IRS990,part_i,23067,72645,173994,715786,101349
2018,274540496,201811359349307956,IRS990,part_i,0,523,219906,82055,219383
2018,931070832,201803419349200515,IRS990EZ,ez_part_i,0,3833,170037,405246,166204
2018,931236468,201801289349100430,IRS990PF,pf_part_i,0,0,137611,,168389
2018,931215202,201911559349200121,IRS990EZ,ez_part_i,0,5249,185680,51593,180431
2018,931185098,201911969349200631,IRS990EZ,ez_part_i,0,-8164,198924,79167,207088
2018,263662721,201800759349300145,IRS990,part_i,150489,-27042,209481,30731,236523
2018,931326335,201811389349200136,IRS990EZ,ez_part_i,20424,28752,134121,189424,105369
2018,311552944,201932199349300313,IRS990,part_i,51877,7671,198441,987996,190770
2018,931232566,201910089349201066,IRS990EZ,ez_part_i,118760,-14007,137558,162253,151565
2018,454153036,201921359349305897,IRS990,part_i,120600,-30172,198068,85103,228240
2018,936169792,201901299349101875,IRS990PF,pf_part_i,9182,0,49314,,59130
2018,936031916,201811359349203211,IRS990EZ,ez_part_i,0,5945,180882,77585,174937
2018,930811915,201803199349316295,IRS990,part_i,122809,-48552,242077,37540,290629
2018,931005983,201901579349300235,IRS990,part_i,0,-47531,168853,83697,216384
2018,936031196,201910739349301121,IRS990,part_i,0,45125,195291,2396754,150166
2018,237020093,201942829349301524,IRS990,part_i,0,-3872,173223,707280,177095
2018,311726227,201843459349200619,IRS990EZ,ez_part_i,163903,-16309,186390,101346,202699
2018,931129694,201902399349200700,IRS990EZ,ez_part_i,0,5344,196615,147482,191271
2018,463292198,201911339349304231,IRS990,part_i,0,165277,196175,562101,30898
2018,936099167,201833549349200763,IRS990EZ,ez_part_i,64882,58393,196062,364956,137669
2018,936033818,201813199349307281,IRS990,part_i,27920,3108,94603,1220450,91495
2018,911787074,201921169349200852,IRS990EZ,ez_part_i,0,4605,195261,328928,190656
2018,421649091,201822249349300257,IRS990,part_i,0,15497,250196,204995,234699
2018,930662265,201932279349302183,IRS990,part_i,0,-2856,191859,123080,194715
2018,272202107,201843199349308069,IRS990,part_i,0,11889,31116,162687,19227
2018,237026604,201833329349300618,IRS990,part_i,9032,-1159,82988,81693,84147
2018,930793336,201920289349200017,IRS990EZ,ez_part_i,0,7316,194799,171717,187483
2018,930825782,201940869349200309,IRS990EZ,ez_part_i,14431,20652,194749,374696,174097
2018,352448580,201802979349200920,IRS990EZ,ez_part_i,121236,-6384,184886,-7368,191270
2018,205915188,201901899349200815,IRS990EZ,ez_part_i,0,53854,194566,213533,140712
2018,931075960,201841349349202884,IRS990EZ,ez_part_i,0,78317,110778,293584,32461
2018,823174942,201932559349200503,IRS990EZ,ez_part_i,80668,29366,194122,29366,164756
2018,931006901,201941519349301404,IRS990,part_i,0,17968,193979,469781,176011
2018,943085792,201812839349301316,IRS990,part_i,0,11152,182762,463396,171610
2018,930991012,201940649349200634,IRS990EZ,ez_part_i,0,36401,164028,211542,127627
2018,010932751,201811029349200201,IRS990EZ,ez_part_i,0,91698,193505,109703,101807
2018,810904009,201833199349304763,IRS990,part_i,82000,1346859,1450655,1708070,103796
2018,823412020,201941639349200729,IRS990EZ,ez_part_i,0,93123,193378,93123,100255
2018,260629356,201921639349301162,IRS990,part_i,63783,-8989,182429,86108,191418
2018,461177904,201911299349302776,IRS990,part_i,0,96751,192943,238387,96192
2018,936042268,201813479349301116,IRS990,part_i,0,-56421,68100,530435,124521
2018,931078749,201833189349312463,IRS990,part_i,122429,1738,176820,76600,175082
2018,161332235,201832479349201003,IRS990EZ,ez_part_i,0,44350,126010,274349,81660
2018,930851392,201940459349201064,IRS990EZ,ez_part_i,96256,729,156632,84131,155903
2018,453301302,201821359349303532,IRS990,part_i,53798,54979,232125,114488,177146
2018,464703589,201941029349300529,IRS990,part_i,76816,982,192425,8413,191443
2018,931114902,201942359349200084,IRS990EZ,ez_part_i,0,58450,157639,284657,99189
2018,931266917,201900989349200750,IRS990EZ,ez_part_i,6671,4800,191933,97716,187133
2018,261777589,201911349349201921,IRS990EZ,ez_part_i,61354,-1534,184107,38246,185641
2018,811423056,201802749349200445,IRS990EZ,ez_part_i,10920,63952,147743,170064,83791
2018,931244225,201920819349301002,IRS990,part_i,224047,-76136,191618,119136,267754
2018,930790867,201920489349300202,IRS990,part_i,0,-3621,191202,179875,194823
2018,800019915,201931359349206853,IRS990EZ,ez_part_i,65702,33654,190646,47468,156992
2018,931317590,201921939349200767,IRS990EZ,ez_part_i,54239,8376,90583,88261,82207
2018,931132905,201901379349301105,IRS990,part_i,19528,-43576,188254,1004000,231830
2018,800229948,201901069349200110,IRS990EZ,ez_part_i,53830,6492,190362,61056,183870
2018,930403070,201942269349201219,IRS990EZ,ez_part_i,51170,4445,149093,213648,144648
2018,931057037,201843199349207254,IRS990EZ,ez_part_i,84577,25082,133705,83953,108623
2018,931113774,201723539349200507,IRS990EZ,ez_part_i,0,25911,168616,342866,142705
2018,931298147,201823109349200442,IRS990EZ,ez_part_i,0,-18052,189219,27181,207271
2018,931185531,201841309349304229,IRS990,part_i,119879,35508,233186,117339,197678
2018,943242703,201911099349300021,IRS990,part_i,22825,19419,188877,910762,169458
2018,480983789,201931519349200113,IRS990EZ,ez_part_i,0,-5184,187850,117044,193034
2018,930716075,201833199349305293,IRS990,part_i,43551,-12075,107819,522299,119894
2018,931296155,201932059349200723,IRS990EZ,ez_part_i,126068,15396,188650,19325,173254
2018,943136037,201921339349307487,IRS990,part_i,57360,-34344,188472,789936,222816
2018,930945870,201941309349304364,IRS990,part_i,36238,39735,173953,280165,134218
2018,453603079,201842129349200139,IRS990EZ,ez_part_i,50042,-5877,69610,10420,75487
2018,931096342,201821919349200247,IRS990EZ,ez_part_i,65178,-28350,57597,38992,85947
2018,271368950,201902419349200810,IRS990EZ,ez_part_i,0,-33620,187762,149012,221382
2018,454198887,201910849349300546,IRS990,part_i,0,-11984,187750,276706,199734
2018,930893301,201811629349300796,IRS990,part_i,106887,-4155,170948,754813,175103
2018,472189863,201831359349312768,IRS990,part_i,0,30503,150350,1171815,119847
2018,931307857,201843199349207159,IRS990EZ,ez_part_i,13000,12883,189176,57413,176293
2018,931149173,201811339349300406,IRS990,part_i,171669,33427,290063,240906,256636
2018,943112820,201921009349200127,IRS990EZ,ez_part_i,0,-14805,102682,88828,117487
2018,611693223,201831349349203368,IRS990EZ,ez_part_i,59782,28162,174969,99244,146807
2018,900408573,201941959349300104,IRS990,part_i,0,24794,186847,69247,162053
2018,930921893,201942189349301379,IRS990,part_i,0,59981,186767,909486,126786
2018,821887365,201931309349200638,IRS990EZ,ez_part_i,66943,-28727,186665,-44025,215392
2018,770592635,201843249349301104,IRS990,part_i,0,-7848,182803,405790,190651
2018,475077856,201911219349200201,IRS990EZ,ez_part_i,31759,5593,40202,109206,34609
2018,930576774,201941019349301124,IRS990,part_i,0,22430,167861,852205,145431
2018,472713987,201932109349200243,IRS990EZ,ez_part_i,50400,41356,186150,146707,144794
2018,880393935,201901769349300245,IRS990,part_i,104390,14129,185934,54343,171805
2018,912032896,201843519349301154,IRS990,part_i,117792,282,185846,19565,185564
2018,611551935,201921359349205507,IRS990EZ,ez_part_i,0,-11668,166076,2148,177744
2018,820916174,201941019349200834,IRS990EZ,ez_part_i,12941,61920,185207,100278,123287
2018,611794364,201841599349200679,IRS990EZ,ez_part_i,41767,9242,80250,15081,71008
